order_id,customer_id,order_date,order_status,total_amount,subtotal_amount,tax_amount,shipping_amount,discount_amount,payment_method,currency,channel,device_type,shipping_method,is_first_order,promo_code,store_location,utm_source,utm_campaign,created_at,updated_at
6293,3876,2025-07-27 09:44:48,delivered,46.33,41.7,3.71,6.15,0,credit_card,USD,phone,tablet,pickup,False,,,facebook,,2025-07-27 09:44:48,2025-08-25 20:58:50
6294,3101,2024-09-07 18:20:42,returned,72.35,65.11,5.79,11.09,0,credit_card,USD,web,mobile,standard,False,,South Kelly,,campaign_aoN,2024-09-07 18:20:42,2025-03-13 02:45:10
6295,1292,2024-11-05 03:25:24,cancelled,58.83,52.95,4.71,7.29,0,credit_card,USD,web,desktop,express,False,,,,,2024-11-05 03:25:24,2025-04-29 20:58:37
6296,1885,2024-04-22 01:37:47,delivered,40.84,36.76,3.27,7.95,0,paypal,USD,phone,mobile,express,False,,,facebook,campaign_Qbj,2024-04-22 01:37:47,2025-04-22 06:34:39
6297,4472,2024-03-12 07:55:34,delivered,75.15,67.63,6.01,13.71,0,bnpl,USD,store,tablet,express,False,,,,,2024-03-12 07:55:34,2025-05-31 02:10:09
6298,1885,2025-05-13 10:58:13,delivered,66.09,59.48,5.29,7.33,12.6,bnpl,USD,store,mobile,express,False,PROMOanGB,,direct,campaign_tzs,2025-05-13 10:58:13,2025-08-05 21:38:25
6299,122,2024-09-12 16:18:06,delivered,64.9,58.41,5.19,12.57,0,credit_card,USD,web,desktop,standard,True,,,,,2024-09-12 16:18:06,2025-06-17 04:05:11
6300,4444,2024-07-18 23:56:04,delivered,63.8,57.42,5.1,4.55,12.01,credit_card,USD,store,mobile,overnight,False,PROMOCdar,East Brandonfurt,facebook,campaign_kbt,2024-07-18 23:56:04,2025-08-20 15:40:55
6301,1981,2025-03-01 16:53:14,delivered,50.16,45.15,4.01,4.98,0,paypal,USD,web,mobile,standard,False,,,facebook,,2025-03-01 16:53:14,2025-06-20 09:34:49
6302,1003,2024-04-18 20:50:27,returned,66.21,59.59,5.3,8.69,0,paypal,USD,phone,mobile,pickup,False,,,,,2024-04-18 20:50:27,2024-06-18 10:04:52
6303,3092,2024-12-02 04:38:56,cancelled,65.27,58.74,5.22,10.07,6.38,credit_card,USD,mobile,tablet,express,False,,,,,2024-12-02 04:38:56,2025-05-15 14:59:11
6304,237,2024-02-27 04:55:46,returned,77.93,70.14,6.23,4.63,12.52,credit_card,USD,mobile,mobile,standard,True,,,instagram,,2024-02-27 04:55:46,2024-11-15 04:08:07
6305,1423,2024-09-30 08:50:18,delivered,67.75,60.97,5.42,9.82,7.19,paypal,USD,phone,desktop,pickup,False,,,,campaign_GOH,2024-09-30 08:50:18,2025-07-16 12:20:37
6306,3692,2025-01-16 22:16:15,delivered,76.94,69.25,6.16,7.01,0,bnpl,USD,mobile,tablet,express,False,,,,campaign_eCv,2025-01-16 22:16:15,2025-03-28 04:28:05
6307,3229,2024-01-05 00:49:46,delivered,52.95,47.65,4.24,3.7,0,credit_card,USD,store,tablet,overnight,False,,,,campaign_bCK,2024-01-05 00:49:46,2025-01-24 06:49:15
6308,4150,2024-10-22 10:30:01,delivered,52.44,47.2,4.2,11.17,9.83,paypal,USD,phone,mobile,overnight,False,,,,,2024-10-22 10:30:01,2025-03-13 21:25:26
6309,1331,2024-11-16 07:28:17,delivered,84.22,75.8,6.74,8.38,0,credit_card,USD,mobile,desktop,overnight,False,,Jacobview,facebook,,2024-11-16 07:28:17,2025-02-10 10:32:17
6310,1048,2024-04-29 19:15:56,delivered,57.72,51.95,4.62,4.52,0,paypal,USD,store,desktop,overnight,True,PROMOSZsQ,,,,2024-04-29 19:15:56,2025-08-26 22:54:53
6311,3931,2024-02-15 04:25:17,delivered,48.1,43.29,3.85,9.37,0,credit_card,USD,phone,mobile,pickup,False,,,email,,2024-02-15 04:25:17,2024-11-30 09:55:53
6312,3542,2025-06-07 19:48:13,delivered,75.96,68.36,6.08,1.07,0,paypal,USD,web,tablet,overnight,False,,,,,2025-06-07 19:48:13,2025-09-19 23:17:33
6313,2079,2024-02-20 23:28:56,delivered,39.12,35.21,3.13,4.8,0,credit_card,USD,mobile,desktop,pickup,False,PROMOHsYC,,facebook,,2024-02-20 23:28:56,2024-11-25 07:16:14
6314,4045,2024-01-06 04:08:19,delivered,68.73,61.85,5.5,2.19,0,credit_card,USD,phone,tablet,express,False,,,instagram,,2024-01-06 04:08:19,2025-05-27 01:36:10
6315,2977,2025-05-09 08:28:37,delivered,61.93,55.74,4.95,7.48,0,credit_card,USD,phone,mobile,overnight,True,,,,,2025-05-09 08:28:37,2025-07-04 09:47:02
6316,1459,2025-07-05 03:01:04,delivered,46.23,41.61,3.7,0.14,0,paypal,USD,web,desktop,standard,False,,,instagram,,2025-07-05 03:01:04,2025-07-23 09:16:51
6317,2021,2024-04-03 12:42:32,delivered,40.66,36.6,3.25,9.19,0,bnpl,USD,web,mobile,express,False,,,instagram,campaign_anO,2024-04-03 12:42:32,2025-05-13 19:24:19
6318,2094,2024-08-21 10:13:42,delivered,71.98,64.79,5.76,0.59,0,credit_card,USD,phone,mobile,pickup,False,,,,campaign_EHp,2024-08-21 10:13:42,2025-09-08 12:03:12
6319,1658,2023-12-29 08:05:35,returned,51.39,46.25,4.11,8.82,0.95,credit_card,USD,store,tablet,express,False,,,,campaign_MOU,2023-12-29 08:05:35,2024-03-24 21:16:06
6320,4728,2024-08-18 08:07:53,cancelled,73.72,66.35,5.9,8.81,4.34,credit_card,USD,store,tablet,pickup,False,PROMOQuJj,,instagram,campaign_hXs,2024-08-18 08:07:53,2025-09-15 18:09:53
6321,2697,2024-05-01 17:33:40,cancelled,52.56,47.3,4.2,3.03,0,credit_card,USD,phone,tablet,pickup,False,,,,,2024-05-01 17:33:40,2025-07-31 13:04:53
6322,1800,2025-09-07 13:47:54,delivered,54.55,49.09,4.36,1.53,0,credit_card,USD,mobile,desktop,standard,False,PROMOuxTU,,email,campaign_VKO,2025-09-07 13:47:54,2025-09-15 08:38:57
6323,1851,2025-08-25 12:35:09,cancelled,80.99,72.89,6.48,10.97,2.66,credit_card,USD,mobile,desktop,overnight,False,PROMOyyRX,,google,campaign_ABw,2025-08-25 12:35:09,2025-09-10 00:47:55
6324,2257,2024-10-24 18:39:30,delivered,73.48,66.13,5.88,13.47,0,credit_card,USD,phone,mobile,overnight,True,,,,,2024-10-24 18:39:30,2025-06-27 10:14:29
6325,2642,2024-04-29 18:49:39,returned,67.12,60.41,5.37,8.51,0,gift_card,USD,phone,tablet,express,False,,,google,,2024-04-29 18:49:39,2025-07-20 13:19:50
6326,804,2024-01-28 17:17:50,delivered,71.03,63.93,5.68,8.7,9.26,credit_card,USD,mobile,tablet,express,False,PROMOHBAV,,,,2024-01-28 17:17:50,2024-08-20 15:03:27
6327,2637,2023-10-04 14:27:41,delivered,44.06,39.66,3.53,5.34,1.51,bnpl,USD,store,mobile,express,False,,,google,,2023-10-04 14:27:41,2023-10-27 22:09:24
6328,896,2023-10-19 11:54:47,delivered,66.25,59.62,5.3,9.4,0,credit_card,USD,phone,tablet,express,False,,,,campaign_LaS,2023-10-19 11:54:47,2024-03-03 15:46:26
6329,148,2025-09-16 18:54:30,delivered,83.66,75.29,6.69,6.49,0,paypal,USD,web,tablet,pickup,False,PROMOqFtx,,google,,2025-09-16 18:54:30,2025-09-24 04:38:33
6330,996,2024-02-19 12:10:22,delivered,65.1,58.59,5.21,5.08,0,bnpl,USD,store,mobile,pickup,False,,New Amberbury,,,2024-02-19 12:10:22,2024-07-08 03:34:37
6331,2081,2025-09-13 05:06:14,delivered,70.39,63.35,5.63,5.72,0.82,gift_card,USD,store,mobile,standard,True,,,,,2025-09-13 05:06:14,2025-09-17 05:15:13
6332,4795,2025-05-22 19:00:38,cancelled,60.46,54.41,4.84,7.63,0,credit_card,USD,web,tablet,pickup,False,,,email,,2025-05-22 19:00:38,2025-07-10 12:29:20
6333,578,2024-12-05 12:26:19,delivered,41.01,36.91,3.28,1.49,0,credit_card,USD,web,tablet,pickup,False,,,google,campaign_sBd,2024-12-05 12:26:19,2025-05-09 06:09:41
6334,3211,2024-02-15 20:09:45,delivered,37.61,33.85,3.01,14.52,0,paypal,USD,phone,desktop,overnight,True,PROMONnSG,,facebook,,2024-02-15 20:09:45,2024-08-26 05:37:54
6335,3913,2023-11-03 01:11:38,delivered,53.96,48.56,4.32,1.3,0,credit_card,USD,web,tablet,pickup,False,,,instagram,campaign_QiS,2023-11-03 01:11:38,2025-09-05 17:09:59
6336,51,2025-02-19 16:16:31,delivered,37.81,34.03,3.02,1.81,0,credit_card,USD,phone,tablet,express,False,,,email,campaign_ivZ,2025-02-19 16:16:31,2025-06-14 06:45:42
6337,2062,2024-11-22 23:19:16,delivered,68.18,61.36,5.45,4.6,0,paypal,USD,phone,desktop,overnight,True,,,facebook,,2024-11-22 23:19:16,2025-02-02 16:04:59
6338,1965,2024-10-30 14:10:02,cancelled,48.07,43.27,3.85,12.66,0,credit_card,USD,web,mobile,pickup,False,PROMOrQsu,,instagram,,2024-10-30 14:10:02,2025-06-18 17:31:47
6339,3143,2023-11-10 02:29:22,cancelled,74.09,66.68,5.93,6.31,7.06,credit_card,USD,phone,desktop,express,True,,Samuelside,google,,2023-11-10 02:29:22,2025-09-21 23:26:07
6340,4092,2025-02-07 07:27:36,delivered,83.94,75.55,6.72,0.55,3.76,credit_card,USD,store,tablet,standard,False,,,google,campaign_gHM,2025-02-07 07:27:36,2025-09-15 09:21:46
6341,1115,2024-01-11 14:06:18,delivered,48.35,43.51,3.87,5.75,0,credit_card,USD,mobile,mobile,overnight,False,,North Mauricemouth,google,,2024-01-11 14:06:18,2024-06-25 19:07:38
6342,3280,2025-08-30 08:03:53,delivered,43.55,39.19,3.48,10.58,6.85,paypal,USD,mobile,desktop,express,False,,,direct,campaign_Ijd,2025-08-30 08:03:53,2025-09-18 12:12:25
6343,4986,2024-08-02 23:17:12,delivered,33.8,30.42,2.7,10.12,4.7,credit_card,USD,store,mobile,express,True,,,,,2024-08-02 23:17:12,2024-12-17 22:20:06
6344,4269,2023-11-10 00:24:56,delivered,43.32,38.98,3.47,11.49,0,paypal,USD,mobile,tablet,standard,True,,Port Andrewbury,direct,,2023-11-10 00:24:56,2024-03-28 17:50:07
6345,829,2024-12-17 13:54:01,delivered,85.21,76.69,6.82,0.33,0,credit_card,USD,store,desktop,overnight,True,,,,,2024-12-17 13:54:01,2025-09-19 12:37:41
6346,1646,2023-10-15 02:28:35,cancelled,34.8,31.32,2.78,9.63,3.91,credit_card,USD,store,tablet,pickup,False,PROMOggfB,,,campaign_fJj,2023-10-15 02:28:35,2025-06-29 12:34:14
6347,4442,2024-07-29 04:49:42,delivered,72.71,65.44,5.82,1.79,0,paypal,USD,web,desktop,pickup,True,,,,,2024-07-29 04:49:42,2025-09-03 11:44:57
6348,294,2023-11-22 09:44:27,delivered,54.96,49.47,4.4,0.49,0,credit_card,USD,mobile,tablet,overnight,True,PROMOwScc,,instagram,campaign_uEV,2023-11-22 09:44:27,2025-04-26 02:02:57
6349,4460,2025-03-06 22:18:13,delivered,70.55,63.5,5.64,8.79,0,paypal,USD,mobile,tablet,standard,True,,,google,,2025-03-06 22:18:13,2025-04-13 23:28:04
6350,2026,2025-04-25 11:40:38,delivered,50.84,45.76,4.07,8.33,2.66,credit_card,USD,phone,mobile,pickup,False,PROMOSHBd,Lake Amber,direct,,2025-04-25 11:40:38,2025-04-30 03:42:19
6351,3529,2025-09-23 19:53:16,delivered,61.55,55.4,4.92,2.74,0,credit_card,USD,phone,tablet,express,False,,,facebook,,2025-09-23 19:53:16,2025-09-25 02:28:51
6352,2252,2025-08-31 10:28:37,delivered,43.99,39.59,3.52,12.46,0,bnpl,USD,store,mobile,pickup,True,,,instagram,,2025-08-31 10:28:37,2025-09-24 20:17:00
6353,699,2024-08-20 11:03:58,delivered,76.31,68.68,6.1,6.74,8.12,bnpl,USD,web,mobile,overnight,False,,,facebook,campaign_aSS,2024-08-20 11:03:58,2025-08-06 11:07:53
6354,1582,2025-03-17 12:16:57,delivered,54.78,49.3,4.38,0.08,0,credit_card,USD,phone,desktop,overnight,False,,,,campaign_HRe,2025-03-17 12:16:57,2025-07-09 09:56:51
6355,1519,2024-01-18 21:23:24,delivered,52.73,47.46,4.22,0.6,4.07,paypal,USD,mobile,desktop,express,False,,,email,,2024-01-18 21:23:24,2024-12-28 16:51:24
6356,429,2025-09-19 07:04:54,returned,78.41,70.57,6.27,2.68,0,credit_card,USD,web,mobile,standard,False,,,email,,2025-09-19 07:04:54,2025-09-24 06:08:14
6357,1156,2023-10-19 13:36:05,delivered,40.26,36.24,3.22,11.88,0,credit_card,USD,mobile,tablet,express,False,,,facebook,,2023-10-19 13:36:05,2024-11-15 22:54:42
6358,3368,2024-03-03 18:47:51,returned,44.5,40.05,3.56,6.04,0,paypal,USD,phone,tablet,pickup,False,,,email,,2024-03-03 18:47:51,2025-05-25 15:35:18
6359,2776,2024-07-28 00:38:55,delivered,71.65,64.48,5.73,8.55,0,bnpl,USD,mobile,tablet,standard,False,,New Paul,,campaign_IoO,2024-07-28 00:38:55,2024-08-30 02:23:36
6360,272,2024-02-20 06:31:07,delivered,61.1,54.99,4.89,4.06,1.11,bnpl,USD,store,mobile,pickup,False,,,,,2024-02-20 06:31:07,2024-04-06 20:05:14
6361,4842,2024-07-13 19:53:26,delivered,62.03,55.83,4.96,11.65,0,credit_card,USD,store,mobile,standard,False,,,email,,2024-07-13 19:53:26,2025-04-18 19:31:31
6362,2051,2023-11-12 21:23:18,delivered,49.51,44.56,3.96,7.36,4.58,bnpl,USD,web,mobile,express,False,,,,,2023-11-12 21:23:18,2025-02-12 03:02:17
6363,2642,2024-04-12 18:26:16,delivered,53.99,48.59,4.32,11.0,0,credit_card,USD,web,mobile,express,False,,South Jeremy,direct,campaign_PBg,2024-04-12 18:26:16,2025-03-31 22:17:15
6364,752,2025-05-26 08:01:41,delivered,30.72,27.65,2.46,6.18,4.04,credit_card,USD,web,mobile,express,False,PROMObQYA,,,,2025-05-26 08:01:41,2025-06-11 23:14:41
6365,3326,2024-08-16 18:35:45,delivered,61.83,55.65,4.95,13.0,0,credit_card,USD,web,tablet,standard,False,PROMOacbN,,facebook,,2024-08-16 18:35:45,2024-11-15 01:25:29
6366,766,2024-12-17 13:05:20,cancelled,39.58,35.62,3.17,10.69,3.64,bnpl,USD,store,desktop,overnight,False,,,,campaign_opQ,2024-12-17 13:05:20,2025-06-13 08:38:09
6367,2082,2025-08-13 17:17:02,returned,40.53,36.48,3.24,11.69,6.71,credit_card,USD,phone,tablet,pickup,False,PROMOSqaC,,email,,2025-08-13 17:17:02,2025-09-06 03:02:29
6368,1287,2025-05-13 19:44:59,delivered,40.5,36.45,3.24,3.98,0,credit_card,USD,store,tablet,pickup,True,PROMOYMJi,,email,,2025-05-13 19:44:59,2025-09-16 03:35:25
6369,4003,2025-09-03 06:37:37,delivered,47.22,42.49,3.78,8.38,0,gift_card,USD,mobile,desktop,pickup,False,,,,campaign_wmk,2025-09-03 06:37:37,2025-09-14 17:02:08
6370,3095,2023-10-14 18:30:40,cancelled,30.35,27.32,2.43,0.5,0,paypal,USD,web,mobile,pickup,False,,,,campaign_Vjj,2023-10-14 18:30:40,2025-09-24 08:04:24
6371,3088,2025-03-18 18:28:03,cancelled,66.78,60.1,5.34,1.44,0,paypal,USD,phone,desktop,overnight,False,,,,,2025-03-18 18:28:03,2025-07-21 00:49:45
6372,4763,2024-06-12 19:58:21,delivered,43.25,38.93,3.46,6.41,0,credit_card,USD,web,mobile,express,False,,,facebook,campaign_okz,2024-06-12 19:58:21,2024-10-21 10:33:36
6373,4258,2024-05-20 17:55:26,delivered,51.71,46.54,4.14,0.77,0,credit_card,USD,store,desktop,pickup,True,PROMOQKIM,,,campaign_Roo,2024-05-20 17:55:26,2024-10-05 17:56:28
6374,4217,2025-07-11 14:56:26,delivered,89.94,80.95,7.2,10.02,0,credit_card,USD,mobile,mobile,express,False,,New Mathewborough,facebook,,2025-07-11 14:56:26,2025-08-01 06:16:34
6375,4266,2024-09-28 10:12:56,delivered,42.88,38.59,3.43,14.24,7.16,credit_card,USD,web,tablet,overnight,False,,,direct,campaign_peY,2024-09-28 10:12:56,2024-11-16 21:53:21
6376,4360,2023-11-11 00:56:04,delivered,62.85,56.56,5.03,6.01,0,paypal,USD,phone,tablet,standard,True,PROMOFrmw,,google,,2023-11-11 00:56:04,2024-09-18 10:35:59
6377,4290,2024-01-14 15:39:00,delivered,63.59,57.23,5.09,6.89,7.97,paypal,USD,store,mobile,standard,False,PROMOQwqD,,,,2024-01-14 15:39:00,2025-08-27 02:42:41
6378,3698,2025-07-26 23:51:11,delivered,71.12,64.0,5.69,13.19,0,credit_card,USD,store,tablet,pickup,False,,,instagram,,2025-07-26 23:51:11,2025-09-12 16:09:26
6379,4807,2024-06-11 08:30:19,delivered,51.34,46.21,4.11,2.36,0,paypal,USD,web,desktop,standard,False,,West Jenniferchester,,,2024-06-11 08:30:19,2025-01-27 16:11:36
6380,87,2025-09-15 07:09:02,delivered,65.83,59.25,5.27,4.0,0,paypal,USD,mobile,mobile,express,False,,,,,2025-09-15 07:09:02,2025-09-23 02:37:51
6381,2821,2024-10-15 20:38:26,delivered,70.85,63.76,5.67,4.57,0,bnpl,USD,web,mobile,standard,False,,,instagram,campaign_Bnj,2024-10-15 20:38:26,2025-01-03 07:37:51
6382,1892,2025-03-03 10:18:56,delivered,53.88,48.49,4.31,12.42,0,credit_card,USD,store,tablet,overnight,False,,,facebook,,2025-03-03 10:18:56,2025-06-29 06:23:02
6383,3319,2024-05-29 07:14:30,delivered,64.92,58.42,5.19,7.98,0,credit_card,USD,phone,tablet,standard,True,,,facebook,,2024-05-29 07:14:30,2024-08-25 06:34:15
6384,783,2024-08-20 11:25:50,delivered,50.9,45.81,4.07,2.2,0,credit_card,USD,store,desktop,standard,False,,,google,campaign_gzR,2024-08-20 11:25:50,2025-07-15 00:02:42
6385,3198,2024-05-27 14:27:33,delivered,29.56,26.6,2.36,3.35,0,credit_card,USD,mobile,desktop,express,False,,,,campaign_Bhp,2024-05-27 14:27:33,2024-06-02 06:47:19
6386,2467,2023-12-30 20:05:21,delivered,73.66,66.29,5.89,9.07,0,credit_card,USD,phone,tablet,standard,True,,,google,campaign_jUc,2023-12-30 20:05:21,2025-06-05 11:06:21
6387,657,2024-08-22 03:00:54,returned,69.2,62.28,5.54,8.46,0.78,credit_card,USD,mobile,tablet,overnight,True,,,facebook,campaign_Rys,2024-08-22 03:00:54,2025-03-16 04:28:06
6388,975,2024-07-21 09:33:00,delivered,42.86,38.58,3.43,9.69,0,gift_card,USD,mobile,mobile,pickup,False,,,direct,campaign_WpC,2024-07-21 09:33:00,2024-08-04 14:05:58
6389,2763,2024-03-21 01:23:07,delivered,62.67,56.4,5.01,14.51,0,credit_card,USD,store,tablet,standard,True,,,direct,campaign_aot,2024-03-21 01:23:07,2025-05-08 10:48:20
6390,4617,2025-04-21 03:52:30,delivered,76.62,68.96,6.13,9.5,0,bnpl,USD,mobile,desktop,standard,False,PROMOmYEK,,facebook,campaign_HwP,2025-04-21 03:52:30,2025-05-22 08:56:10
6391,484,2024-12-17 01:39:37,delivered,64.67,58.2,5.17,4.39,0,credit_card,USD,mobile,tablet,express,False,,Lake Jeffreyton,google,campaign_yzR,2024-12-17 01:39:37,2025-08-03 06:55:32
6392,2639,2024-02-04 04:07:51,delivered,76.6,68.94,6.13,3.35,0,paypal,USD,store,tablet,overnight,True,,,,,2024-02-04 04:07:51,2025-04-18 07:57:49
6393,3416,2025-07-05 12:11:25,delivered,46.16,41.54,3.69,7.39,0,credit_card,USD,phone,tablet,pickup,False,,,,campaign_KNx,2025-07-05 12:11:25,2025-08-03 08:45:03
6394,2815,2024-06-29 03:33:43,returned,41.88,37.69,3.35,3.52,0,credit_card,USD,store,desktop,express,False,,,direct,,2024-06-29 03:33:43,2025-06-24 18:27:39
6395,4025,2024-09-13 12:10:21,delivered,58.92,53.02,4.71,1.52,0,paypal,USD,mobile,desktop,pickup,False,,,,,2024-09-13 12:10:21,2024-09-18 04:28:44
6396,4035,2024-01-01 20:01:08,cancelled,70.53,63.47,5.64,9.53,0,credit_card,USD,phone,mobile,express,False,,,,,2024-01-01 20:01:08,2025-07-06 18:33:51
6397,3472,2025-09-23 11:29:09,delivered,70.25,63.22,5.62,7.87,0,credit_card,USD,store,mobile,overnight,False,,,,,2025-09-23 11:29:09,2025-09-25 06:04:32
6398,1499,2025-02-12 11:07:51,delivered,51.71,46.54,4.14,5.97,0,credit_card,USD,phone,mobile,standard,False,PROMOfvDZ,Bethview,,campaign_ezQ,2025-02-12 11:07:51,2025-07-31 04:37:22
6399,3836,2023-10-19 16:48:44,delivered,91.01,81.91,7.28,14.0,0,credit_card,USD,phone,tablet,standard,False,,,,,2023-10-19 16:48:44,2025-04-22 05:06:30
6400,1753,2024-03-03 23:32:42,delivered,47.17,42.46,3.77,13.39,1.92,bnpl,USD,phone,mobile,express,False,,West Calvintown,email,campaign_mEN,2024-03-03 23:32:42,2025-08-23 22:27:15
6401,2081,2024-09-17 02:46:19,delivered,40.16,36.15,3.21,12.53,3.19,paypal,USD,phone,desktop,overnight,False,,,instagram,,2024-09-17 02:46:19,2024-09-22 17:32:31
6402,4543,2024-10-02 20:07:22,delivered,52.43,47.19,4.19,13.6,0,credit_card,USD,store,desktop,express,False,,,,,2024-10-02 20:07:22,2024-10-13 04:19:35
6403,4549,2025-09-06 20:05:29,delivered,60.43,54.38,4.83,6.1,0,bnpl,USD,web,desktop,standard,False,PROMOAhov,,instagram,campaign_SAV,2025-09-06 20:05:29,2025-09-17 09:07:20
6404,2127,2023-12-25 12:26:15,delivered,79.68,71.71,6.37,5.91,13.62,paypal,USD,phone,desktop,overnight,False,,,,,2023-12-25 12:26:15,2024-07-20 19:15:27
6405,3530,2024-05-16 07:20:02,delivered,51.58,46.43,4.13,7.82,0,paypal,USD,mobile,tablet,express,False,,,,campaign_MrM,2024-05-16 07:20:02,2025-03-22 13:45:12
6406,550,2024-06-26 00:54:32,delivered,56.91,51.21,4.55,3.87,0,credit_card,USD,store,desktop,express,True,,,,,2024-06-26 00:54:32,2025-05-08 11:31:02
6407,3427,2024-01-19 08:59:19,delivered,46.49,41.84,3.72,14.24,2.93,credit_card,USD,mobile,mobile,express,True,PROMOmioV,,facebook,campaign_Exq,2024-01-19 08:59:19,2024-03-30 22:26:09
6408,3739,2025-07-30 17:11:06,returned,54.23,48.81,4.34,7.61,0,gift_card,USD,mobile,desktop,pickup,False,,,facebook,,2025-07-30 17:11:06,2025-09-03 02:22:18
6409,288,2024-10-25 17:02:42,returned,43.51,39.16,3.48,1.45,0,paypal,USD,store,desktop,pickup,False,,,email,campaign_Rcg,2024-10-25 17:02:42,2025-03-06 12:39:55
6410,4734,2024-01-25 12:16:42,delivered,55.8,50.22,4.46,7.29,1.21,credit_card,USD,web,desktop,overnight,True,,,,campaign_Rij,2024-01-25 12:16:42,2024-07-31 05:24:24
6411,2433,2024-06-04 22:52:06,delivered,73.64,66.28,5.89,13.33,0,bnpl,USD,mobile,mobile,overnight,True,,,,campaign_vUd,2024-06-04 22:52:06,2025-05-26 18:49:43
6412,3922,2024-09-16 04:04:18,delivered,58.24,52.42,4.66,9.35,0,bnpl,USD,web,tablet,standard,False,,,instagram,campaign_sJV,2024-09-16 04:04:18,2025-04-28 09:54:57
6413,4163,2025-04-23 19:57:08,delivered,36.68,33.01,2.93,4.27,0,credit_card,USD,store,desktop,overnight,False,,,,campaign_VoJ,2025-04-23 19:57:08,2025-06-09 14:46:07
6414,2936,2024-04-19 11:03:56,delivered,60.03,54.02,4.8,1.91,6.75,paypal,USD,store,tablet,overnight,False,PROMOoCYV,,,campaign_ZDa,2024-04-19 11:03:56,2024-07-09 12:45:13
6415,3739,2025-09-22 04:31:05,delivered,53.02,47.72,4.24,2.6,0,credit_card,USD,store,tablet,overnight,False,,,google,campaign_cBl,2025-09-22 04:31:05,2025-09-22 08:38:21
6416,559,2024-10-19 16:55:03,delivered,56.29,50.66,4.5,0.48,10.83,credit_card,USD,store,mobile,overnight,False,,,google,campaign_qMU,2024-10-19 16:55:03,2025-02-17 23:37:41
6417,3771,2025-02-18 13:15:16,delivered,70.96,63.86,5.68,12.83,0,credit_card,USD,mobile,mobile,express,False,PROMOVJCB,,,,2025-02-18 13:15:16,2025-05-09 12:23:56
6418,1220,2024-09-18 14:44:25,delivered,97.28,87.55,7.78,4.88,0,paypal,USD,mobile,desktop,overnight,False,PROMOqkBs,,,,2024-09-18 14:44:25,2025-05-28 21:51:52
6419,1010,2024-04-06 08:08:31,delivered,21.84,19.65,1.75,11.67,0,credit_card,USD,phone,mobile,express,True,,,direct,,2024-04-06 08:08:31,2024-06-11 03:46:59
6420,4209,2025-07-18 09:29:02,delivered,75.56,68.0,6.04,10.85,0,credit_card,USD,store,tablet,overnight,True,,,,,2025-07-18 09:29:02,2025-09-24 11:08:10
6421,4250,2025-08-27 12:56:42,delivered,72.82,65.54,5.83,6.62,1.52,bnpl,USD,mobile,desktop,express,False,,,instagram,campaign_kmY,2025-08-27 12:56:42,2025-09-24 08:41:11
6422,2381,2024-06-02 18:35:44,delivered,76.06,68.45,6.08,13.24,5.84,bnpl,USD,mobile,desktop,pickup,False,,,instagram,,2024-06-02 18:35:44,2024-10-23 20:35:47
6423,3950,2025-04-01 21:29:20,returned,40.63,36.57,3.25,9.04,0,bnpl,USD,store,mobile,express,True,,Danielsburgh,google,campaign_jbT,2025-04-01 21:29:20,2025-04-11 05:01:11
6424,1763,2024-01-30 17:47:02,delivered,40.92,36.83,3.27,4.22,0,credit_card,USD,mobile,tablet,standard,True,,,google,campaign_sqg,2024-01-30 17:47:02,2024-03-16 15:04:22
6425,1348,2023-12-27 20:02:44,delivered,54.06,48.66,4.33,13.62,10.78,paypal,USD,web,desktop,express,False,,,direct,campaign_Qtv,2023-12-27 20:02:44,2025-04-19 15:47:57
6426,3967,2023-11-30 04:27:31,delivered,72.3,65.07,5.78,8.18,7.34,credit_card,USD,store,tablet,overnight,True,,,direct,campaign_TZg,2023-11-30 04:27:31,2024-11-08 21:30:42
