customer_id,tier_level,points_balance,points_lifetime,tier_start_date,next_tier_threshold,birthday_month,anniversary_date,preferred_categories,communication_preferences,vip_status,last_tier_review
1829,bronze,3152,11178,2024-05-30,1000,4,2024-03-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
1830,gold,2828,5958,2024-05-29,5000,12,2023-11-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-05
1831,bronze,3581,7633,2024-07-10,1000,9,2022-07-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
1832,bronze,2532,13597,2024-02-14,1000,10,2024-05-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
1833,bronze,1539,6004,2024-04-27,1000,8,2024-08-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
1834,bronze,3877,5857,2024-05-01,1000,5,2022-04-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-22
1835,silver,4763,13111,2024-06-08,2000,3,2023-02-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
1836,bronze,623,14557,2024-02-15,1000,2,2023-06-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-12
1837,bronze,342,53,2024-09-30,1000,7,2023-06-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
1838,bronze,2672,3247,2024-03-11,1000,4,2022-03-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
1839,bronze,2342,10205,2024-04-19,1000,8,2024-08-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
1840,platinum,568,1067,2024-07-04,10000,10,2024-01-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
1841,bronze,1105,10284,2024-10-14,1000,10,2023-06-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
1842,bronze,3803,13215,2024-08-11,1000,4,2022-09-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
1843,bronze,213,13851,2024-04-25,1000,9,2024-03-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-01
1844,bronze,2851,11383,2024-01-09,1000,3,2022-05-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-29
1845,silver,2456,13743,2024-06-09,2000,10,2023-06-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-20
1846,bronze,2142,12145,2024-09-29,1000,11,2023-08-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-12
1847,bronze,2897,13630,2024-04-21,1000,13,2022-10-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
1848,bronze,3825,10785,2024-06-24,1000,3,2022-09-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
1849,bronze,2400,547,2024-03-26,1000,1,2024-04-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
1850,gold,3973,12227,2024-02-18,5000,9,2022-01-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-06
1851,bronze,2498,6540,2024-08-07,1000,8,2022-06-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
1852,bronze,4663,8815,2024-10-18,1000,4,2022-09-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
1853,bronze,3010,1717,2024-09-29,1000,11,2024-09-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-07
1854,bronze,2216,3797,2024-02-23,1000,9,2023-10-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-17
1855,silver,1567,5809,2024-04-19,2000,4,2023-12-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
1856,bronze,2673,14751,2024-02-15,1000,2,2022-12-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
1857,bronze,838,11828,2024-03-01,1000,5,2024-04-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
1858,bronze,2802,1994,2024-10-17,1000,1,2023-02-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
1859,bronze,1850,4646,2024-03-24,1000,5,2023-08-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
1860,platinum,4141,12841,2024-03-31,10000,10,2024-12-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
1861,bronze,1374,13585,2024-02-10,1000,2,2024-12-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-01
1862,bronze,4349,12451,2024-08-18,1000,12,2023-10-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
1863,bronze,3314,9321,2024-10-19,1000,5,2022-04-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
1864,bronze,859,4755,2024-04-14,1000,11,2023-02-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
1865,silver,2357,10134,2024-05-03,2000,5,2023-02-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
1866,bronze,3971,6401,2024-01-18,1000,13,2024-01-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-10
1867,bronze,1016,7871,2024-09-16,1000,10,2022-07-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-14
1868,bronze,1794,9794,2024-03-11,1000,1,2023-11-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
1869,bronze,3993,10312,2024-08-15,1000,7,2023-04-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
1870,gold,734,182,2024-03-04,5000,9,2023-03-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
1871,bronze,1957,13777,2024-02-24,1000,4,2023-10-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-08
1872,bronze,70,11874,2024-01-15,1000,3,2022-09-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
1873,bronze,4629,2114,2024-03-10,1000,13,2023-06-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
1874,bronze,1602,14209,2024-04-13,1000,11,2023-09-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
1875,silver,4043,9735,2024-02-13,2000,3,2023-08-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
1876,bronze,4760,5227,2024-09-13,1000,13,2024-02-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-06
1877,bronze,1712,2529,2024-01-15,1000,4,2023-12-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-23
1878,bronze,2552,6619,2024-07-02,1000,9,2023-01-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-23
1879,bronze,4867,14576,2024-01-22,1000,9,2022-05-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-31
1880,platinum,2178,14394,2024-10-20,10000,9,2023-05-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-20
1881,bronze,134,12314,2024-08-21,1000,8,2023-01-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
1882,bronze,3168,8971,2024-06-04,1000,8,2022-03-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-02
1883,bronze,1105,10300,2024-07-25,1000,12,2023-07-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-07
1884,bronze,4867,10129,2024-10-23,1000,10,2024-07-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
1885,silver,2718,9700,2024-04-23,2000,7,2022-03-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-23
1886,bronze,2260,12371,2024-03-14,1000,7,2024-07-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-06
1887,bronze,2612,474,2024-01-13,1000,8,2023-07-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
1888,bronze,3388,1356,2024-03-22,1000,11,2024-06-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
1889,bronze,2562,154,2024-08-18,1000,5,2023-04-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
1890,gold,480,9461,2024-02-07,5000,5,2023-01-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
1891,bronze,624,4208,2024-09-17,1000,7,2024-12-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-22
1892,bronze,2305,2231,2024-09-14,1000,7,2022-04-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
1893,bronze,2918,7884,2024-09-04,1000,10,2022-02-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
1894,bronze,796,2977,2024-07-08,1000,11,2023-08-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
1895,silver,2338,1857,2024-08-06,2000,13,2022-08-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-05
1896,bronze,1855,9569,2024-07-18,1000,2,2023-10-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
1897,bronze,4990,10208,2024-04-30,1000,5,2023-02-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-05
1898,bronze,1826,13120,2024-01-12,1000,11,2024-01-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
1899,bronze,461,6009,2024-01-04,1000,11,2022-05-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
1900,platinum,871,13181,2024-03-25,10000,4,2022-02-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-12
1901,bronze,123,12916,2024-03-30,1000,11,2024-11-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
1902,bronze,1384,10159,2024-07-25,1000,7,2024-10-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
1903,bronze,2532,13889,2024-07-07,1000,9,2024-01-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
1904,bronze,2118,404,2024-08-08,1000,13,2022-05-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
1905,silver,3936,3854,2024-01-19,2000,1,2023-09-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
1906,bronze,4381,838,2024-07-20,1000,11,2023-10-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
1907,bronze,3788,8950,2024-06-16,1000,7,2024-05-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
1908,bronze,3184,2079,2024-01-18,1000,9,2022-09-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-09
1909,bronze,860,11272,2024-06-23,1000,1,2022-03-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
1910,gold,1977,14181,2024-01-07,5000,7,2023-02-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
1911,bronze,3245,13390,2024-07-30,1000,12,2023-02-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
1912,bronze,4494,7163,2024-02-26,1000,4,2022-07-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
1913,bronze,2764,972,2024-05-16,1000,6,2023-01-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
1914,bronze,1090,5467,2024-08-23,1000,5,2023-05-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
1915,silver,3623,10547,2024-08-20,2000,3,2022-03-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
1916,bronze,229,9070,2024-05-03,1000,4,2024-09-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
1917,bronze,817,14715,2024-05-27,1000,3,2023-09-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-29
1918,bronze,335,14845,2024-10-14,1000,3,2022-11-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
1919,bronze,1161,3133,2024-04-17,1000,5,2023-10-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
1920,platinum,12,6577,2024-01-14,10000,11,2022-11-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
1921,bronze,2219,12134,2024-01-09,1000,7,2023-08-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
1922,bronze,3034,11502,2024-10-07,1000,9,2022-02-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-07
1923,bronze,4855,12451,2024-05-07,1000,4,2023-06-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-09
1924,bronze,2035,9041,2024-09-15,1000,6,2022-12-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-23
1925,silver,4163,1684,2024-10-10,2000,7,2023-01-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
1926,bronze,647,7368,2024-08-26,1000,2,2024-06-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
1927,bronze,766,722,2024-06-12,1000,10,2023-11-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-15
1928,bronze,4859,5454,2024-03-24,1000,10,2022-12-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
1929,bronze,2092,1273,2024-06-21,1000,5,2024-04-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
1930,gold,4622,3531,2024-04-30,5000,5,2022-07-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
1931,bronze,1128,3982,2024-08-23,1000,5,2023-01-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
1932,bronze,4561,12261,2024-10-08,1000,5,2024-05-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
1933,bronze,4182,4462,2024-02-03,1000,6,2022-08-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
1934,bronze,4604,4358,2024-06-24,1000,13,2022-05-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
1935,silver,2780,14233,2024-09-18,2000,9,2022-02-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
1936,bronze,1915,7272,2024-04-17,1000,7,2024-01-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
1937,bronze,3487,9754,2024-03-30,1000,1,2023-02-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-04
1938,bronze,146,4163,2024-03-11,1000,7,2023-11-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
1939,bronze,362,9527,2024-09-05,1000,9,2024-08-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
1940,platinum,4710,258,2024-08-12,10000,1,2023-06-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
1941,bronze,3191,9476,2024-09-19,1000,5,2023-02-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
1942,bronze,4395,10319,2024-01-06,1000,10,2022-10-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
1943,bronze,55,9947,2024-05-14,1000,10,2023-10-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
1944,bronze,1039,7840,2024-02-09,1000,2,2021-12-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-17
1945,silver,4364,6230,2024-04-11,2000,2,2022-07-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
1946,bronze,398,9194,2024-03-18,1000,9,2024-12-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
1947,bronze,4893,6560,2024-08-18,1000,5,2024-12-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
1948,bronze,99,3995,2024-03-22,1000,2,2024-06-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-07
1949,bronze,811,55,2024-03-31,1000,10,2022-10-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
1950,gold,1949,13192,2024-07-23,5000,5,2023-09-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-24
1951,bronze,4055,2045,2024-10-18,1000,8,2023-09-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
1952,bronze,1101,921,2024-10-15,1000,2,2023-05-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
1953,bronze,4789,4677,2024-10-25,1000,5,2023-03-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-20
1954,bronze,1514,12627,2024-01-03,1000,6,2023-11-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-03
1955,silver,1333,9526,2024-01-04,2000,2,2024-04-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-30
1956,bronze,2033,5560,2024-01-29,1000,2,2024-10-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-03
1957,bronze,2213,935,2024-01-17,1000,8,2022-01-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
1958,bronze,444,12156,2024-03-28,1000,7,2023-03-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
1959,bronze,695,10547,2024-01-09,1000,1,2022-04-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-16
1960,platinum,1975,14470,2024-06-28,10000,2,2024-08-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-13
1961,bronze,1984,7871,2024-02-09,1000,11,2023-08-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
