mention_id,customer_id,platform,post_url,username,post_date,post_type,post_text,hashtags,mentions,engagement_count,follower_count,sentiment_score,brand_mentioned,products_tagged,influence_score,ugc_usage_rights,campaign_tagged
SMT4XMGKMZ,32149,TikTok,https://tiktok.com/@trendsetter_mia/video/4178634,trendsetter_mia,2024-09-25 21:51:02,Comment,Styling my new yoga three different ways! Swipe to see ➡️ #fashionpost #fashionlover #styling #outfitinspo,#fashionpost #fashionlover #styling #outfitinspo,@citycasual2,2017,80244,-0.33,City Casual 2,P000654,66,False,
SMSAIR8D2S,1594,Pinterest,https://pinterest.com/style_inspiration/pin/5548779,style_inspiration,2025-03-11 08:14:27,Video,Just got my hands on the latest clothing from Classic Craft! Absolutely obsessed 😍 #outfitinspo #ootd #outfit,#outfitinspo #ootd #outfit,@classiccraft,2821,32661,0.12,Classic Craft,P000052,49,False,campaign_fall
SMUN1MFYIU,47251,Pinterest,https://pinterest.com/chic_and_sleek/pin/4143117,chic_and_sleek,2024-11-04 22:22:48,Reel,Styling my new bottoms three different ways! Swipe to see ➡️ #fashionlover #styleinspo #fashion #stylish,#fashionlover #styleinspo #fashion #stylish,@citycasual3,3499,16259,-0.02,City Casual 3,P000572,52,True,
SMVLMN18K6,41798,Twitter,https://twitter.com/trendsetter_mia/status/4737466,trendsetter_mia,2024-06-23 16:18:41,Post,New activewear haul from Modern Muse - which one should I style first? #streetstyle #stylish #instafashion #styling #fashionpost #fashionlover,#streetstyle #stylish #instafashion #styling #fashionpost #fashionlover,@modernmuse,671,92836,0.35,Modern Muse,P000546,62,True,
SMYLJHKER2,16210,Instagram,https://instagram.com/p/4XBDJ6ETV9J,fashion_diary_emma,2024-01-07 18:25:15,Post,Casual Friday calls for this comfy clothing - so versatile! #styling #ootd #stylish #fashionista #fashionpost #outfitinspo,#styling #ootd #stylish #fashionista #fashionpost #outfitinspo,@sunsetstyles,3107,84283,-0.24,Sunset Styles,P000120,67,True,
SMJDJ7NTYC,1396,Instagram,https://instagram.com/p/Y9DJKUHDUVV,glamour_girl_23,2025-08-12 00:27:14,Post,This tops is giving me life! Such amazing quality 💫 #fashionpost #styleinspo #styling #streetstyle #outfit,#fashionpost #styleinspo #styling #streetstyle #outfit,@sunsetstyles,134,3312,-0.75,Sunset Styles,P000345,34,True,
SMXOIABIDD,38734,TikTok,https://tiktok.com/@chic_and_sleek/video/5259665,chic_and_sleek,2025-07-05 00:46:19,Video,New tops haul from Vintage Vibe - which one should I style first? #fashionblogger #style #lookbook #fashionlover #instafashion #stylish,#fashionblogger #style #lookbook #fashionlover #instafashion #stylish,@vintagevibe,471,8368,-0.82,Vintage Vibe,P000273,45,True,campaign_summer
SMC6ZGZBQI,4872,Instagram,https://instagram.com/p/R9SONZETW70,chic_and_sleek,2025-05-28 03:14:44,Reel,New clothing haul from Vintage Vibe - which one should I style first? #style #ootd #styleinspo,#style #ootd #styleinspo,@vintagevibe,22349,335635,0.75,Vintage Vibe,P000622,74,True,
SMIO2AZ83W,5051,TikTok,https://tiktok.com/@glamour_girl_23/video/7304758,glamour_girl_23,2024-12-01 07:07:53,Story,Styling my new clothing three different ways! Swipe to see ➡️ #instafashion #fashionlover #outfitinspo,#instafashion #fashionlover #outfitinspo,@freshfashion,273,1397,-0.8,Fresh Fashion,P000088,24,True,
SMJ8MS2DBB,598,Twitter,https://twitter.com/fashion_forward_lily/status/3388998,fashion_forward_lily,2025-02-08 00:42:49,Story,Just got my hands on the latest clothing from City Casual! Absolutely obsessed 😍 #fashionlover #lookbook #trendy #instafashion #streetstyle #fashionpost,#fashionlover #lookbook #trendy #instafashion #streetstyle #fashionpost,@citycasual,1007,89140,0.14,City Casual,P000668,58,False,
SM7F175M4U,35981,TikTok,https://tiktok.com/@chic_sarah/video/1105698,chic_sarah,2024-12-29 15:12:56,Story,Can''t get enough of this yoga! Perfect for fall vibes ✨ #streetstyle #stylish #styling #fashionista #instafashion #fashionblogger,#streetstyle #stylish #styling #fashionista #instafashion #fashionblogger,@modemoderne2,11190,477750,-0.03,Mode Moderne 2,P000485,67,False,
SMTWQHVFOB,48219,Pinterest,https://pinterest.com/trendsetter_mia/pin/8941956,trendsetter_mia,2024-02-18 10:07:45,Comment,Just got my hands on the latest footwear from Sunset Styles 2! Absolutely obsessed 😍 #fashionpost #streetstyle #lookbook #fashionlover #stylish #trendy,#fashionpost #streetstyle #lookbook #fashionlover #stylish #trendy,@sunsetstyles2,137,7924,-0.75,Sunset Styles 2,P000107,41,False,
SMPZ2NNC5A,24218,Instagram,https://instagram.com/p/9RETR8S7G6E,style_queen_jen,2025-05-18 10:34:39,Reel,Found the perfect jewelry for date night! Link in bio 💕 #fashionblogger #instafashion #fashionlover #lookbook #streetstyle #outfitinspo,#fashionblogger #instafashion #fashionlover #lookbook #streetstyle #outfitinspo,@coastalchic,4879,95626,0.01,Coastal Chic,P000672,64,False,
SMV29VY7LK,37893,Instagram,https://instagram.com/p/JCEVDCD184V,trendsetter_mia,2024-01-08 07:26:21,Post,Can''t get enough of this yoga! Perfect for fall vibes ✨ #styling #streetstyle #ootd #fashionblogger #fashion,#styling #streetstyle #ootd #fashionblogger #fashion,@citycasual,129,2704,0.43,City Casual,P000379,25,True,
SMCYXH2NVS,38025,Instagram,https://instagram.com/p/71TN1YLPKT0,trendsetter_mia,2024-08-31 02:40:47,Post,Just got my hands on the latest accessories from Street Smart! Absolutely obsessed 😍 #fashionlover #fashion #fashionblogger #styleinspo,#fashionlover #fashion #fashionblogger #styleinspo,@streetsmart,475,4320,-0.98,Street Smart,P000451,27,False,
SMRPB3M5XU,39236,Instagram,https://instagram.com/p/WWDQ7I5ZSSI,glamour_vibes,2024-10-24 16:09:03,Reel,Can''t get enough of this formal! Perfect for winter vibes ✨ #outfit #trendy #streetstyle #fashionpost #style,#outfit #trendy #streetstyle #fashionpost #style,@trendtribe2,258,2501,-0.65,Trend Tribe 2,P000365,37,True,campaign_holiday
SMRODN9MKI,39789,Facebook,https://facebook.com/style_queen_jen/posts/9880604,style_queen_jen,2025-09-06 10:59:51,Reel,Styling my new yoga three different ways! Swipe to see ➡️ #styling #fashionista #instafashion #fashionpost #style,#styling #fashionista #instafashion #fashionpost #style,@classiccraft3,265,6977,0.17,Classic Craft 3,P000304,39,True,campaign_spring
SMGWYLXJDI,16097,Twitter,https://twitter.com/trendsetter_mia/status/1976001,trendsetter_mia,2025-08-04 10:43:42,Video,This footwear is giving me life! Such amazing quality 💫 #fashionblogger #trendy #ootd #instafashion,#fashionblogger #trendy #ootd #instafashion,@metrostyle,498,5800,0.67,Metro Style,P000156,37,False,
SMIT050WQB,23670,Instagram,https://instagram.com/p/OQV8CGPA0KG,style_queen_jen,2023-11-12 03:03:39,Story,This yoga is giving me life! Such amazing quality 💫 #streetstyle #instafashion #fashionblogger #styling #stylish #fashionista,#streetstyle #instafashion #fashionblogger #styling #stylish #fashionista,@trendtribe2,4515,78304,0.46,Trend Tribe 2,P000352,67,True,
SMNN2XI08R,37205,Instagram,https://instagram.com/p/S0ZBYD0807K,chic_and_sleek,2025-07-06 20:20:18,Video,This formal is giving me life! Such amazing quality 💫 #fashionista #lookbook #fashionblogger #style #streetstyle #outfitinspo,#fashionista #lookbook #fashionblogger #style #streetstyle #outfitinspo,@fashionforward,453,9199,0.87,Fashion Forward,P000007,35,True,
SMK3MS0TPS,37222,TikTok,https://tiktok.com/@trendsetter_mia/video/8819165,trendsetter_mia,2024-01-04 12:37:17,Comment,Found the perfect activewear for date night! Link in bio 💕 #stylish #instafashion #style,#stylish #instafashion #style,@sunsetstyles3,452,8214,-0.43,Sunset Styles 3,P000175,38,False,
SMFMM8X143,9099,Twitter,https://twitter.com/chic_sarah/status/4271831,chic_sarah,2024-11-05 12:12:51,Video,Just got my hands on the latest tops from Coastal Chic 2! Absolutely obsessed 😍 #trendy #streetstyle #lookbook,#trendy #streetstyle #lookbook,@coastalchic2,3794,98998,0.63,Coastal Chic 2,P000595,54,False,
SMURL7F590,20051,Instagram,https://instagram.com/p/ZRB68JFJXES,style_inspiration,2024-01-26 22:30:20,Video,Just got my hands on the latest bottoms from Fresh Fashion! Absolutely obsessed 😍 #fashionblogger #fashionlover #streetstyle #fashionpost #styling,#fashionblogger #fashionlover #streetstyle #fashionpost #styling,@freshfashion,1965,34057,0.12,Fresh Fashion,P000041,65,False,
SMWT19FWPA,44865,TikTok,https://tiktok.com/@fashionista_maya/video/2182122,fashionista_maya,2024-05-23 07:22:58,Post,Modern Muse never disappoints! This activewear is pure perfection 🔥 #fashionlover #fashionblogger #styleinspo #fashion #style #streetstyle,#fashionlover #fashionblogger #styleinspo #fashion #style #streetstyle,@modernmuse,2583,25068,-0.03,Modern Muse,P000589,69,False,
SMPB8ZF234,8872,Instagram,https://instagram.com/p/481D2PR4P6B,outfit_obsessed,2024-02-04 23:31:15,Reel,New footwear haul from Fresh Fashion 2 - which one should I style first? #styleinspo #outfit #style #fashionista #trendy,#styleinspo #outfit #style #fashionista #trendy,@freshfashion2,362,2136,0.6,Fresh Fashion 2,P000647,23,False,
SMSTKWQ1MV,10105,Pinterest,https://pinterest.com/fashionista_maya/pin/6118781,fashionista_maya,2024-02-02 21:22:24,Reel,Urban Thread 3 never disappoints! This formal is pure perfection 🔥 #ootd #outfit #style #streetstyle #stylish #fashionblogger,#ootd #outfit #style #streetstyle #stylish #fashionblogger,@urbanthread3,1784,79721,-0.74,Urban Thread 3,P000328,56,True,
SM7HH0SI33,37948,Instagram,https://instagram.com/p/NWRX4LN4X3R,fashion_diary_emma,2024-06-06 16:55:22,Post,This formal is giving me life! Such amazing quality 💫 #lookbook #stylish #style #styling #streetstyle #outfitinspo,#lookbook #stylish #style #styling #streetstyle #outfitinspo,@classiccraft2,87446,3907357,-0.79,Classic Craft 2,P000484,94,False,campaign_spring
SMZKV5AA7U,7480,Twitter,https://twitter.com/trendy_alex/status/6046949,trendy_alex,2025-09-25 02:52:00,Post,This footwear is giving me life! Such amazing quality 💫 #outfitinspo #outfit #lookbook #stylish #fashionista #styling,#outfitinspo #outfit #lookbook #stylish #fashionista #styling,@trendtribe2,82,4781,-0.1,Trend Tribe 2,P000287,27,False,
SM8754UYWV,3613,Instagram,https://instagram.com/p/1BVW85KJYCM,glamour_vibes,2025-04-03 00:59:59,Reel,Found the perfect clothing for date night! Link in bio 💕 #lookbook #styleinspo #fashionpost #fashionblogger,#lookbook #styleinspo #fashionpost #fashionblogger,@citycasual2,45073,217264,-0.62,City Casual 2,P000472,65,True,
SMDA11JJ38,17657,Facebook,https://facebook.com/chic_and_sleek/posts/7347513,chic_and_sleek,2024-03-23 05:09:40,Post,Found the perfect bottoms for date night! Link in bio 💕 #outfitinspo #stylish #streetstyle #styling #instafashion #style,#outfitinspo #stylish #streetstyle #styling #instafashion #style,@modernmuse3,258,1506,-0.96,Modern Muse 3,P000535,26,True,campaign_holiday
SMM4ADCF06,19440,Instagram,https://instagram.com/p/QVPT8WD4QSI,street_style_sam,2024-06-24 20:25:41,Comment,Found the perfect running for date night! Link in bio 💕 #streetstyle #style #fashion,#streetstyle #style #fashion,@boldbasics2,457,9789,-0.22,Bold Basics 2,P000639,32,False,
SMZBI0OII7,36793,Instagram,https://instagram.com/p/J7NPJO0N2DC,street_style_sam,2024-11-06 03:02:47,Comment,New jewelry haul from Mode Moderne - which one should I style first? #lookbook #styleinspo #fashionlover,#lookbook #styleinspo #fashionlover,@modemoderne,2411,68673,0.72,Mode Moderne,P000201,61,False,campaign_holiday
SMH1KHPY81,23740,Facebook,https://facebook.com/style_queen_jen/posts/5003829,style_queen_jen,2025-08-25 04:43:07,Story,Metro Style 2 never disappoints! This jewelry is pure perfection 🔥 #streetstyle #fashion #fashionblogger #trendy #stylish,#streetstyle #fashion #fashionblogger #trendy #stylish,@metrostyle2,173,3958,-0.69,Metro Style 2,P000358,27,False,
SMJSNG3858,13340,TikTok,https://tiktok.com/@chic_and_sleek/video/1892953,chic_and_sleek,2024-05-07 17:08:05,Story,This jewelry is giving me life! Such amazing quality 💫 #fashionblogger #fashionpost #outfit,#fashionblogger #fashionpost #outfit,@coastalchic2,273,6255,0.91,Coastal Chic 2,P000529,41,False,
SM3Y2W1V2C,4954,TikTok,https://tiktok.com/@trendy_alex/video/8611270,trendy_alex,2025-07-18 03:26:16,Post,Modern Muse 3 never disappoints! This activewear is pure perfection 🔥 #styleinspo #stylish #lookbook #fashionpost #fashionlover,#styleinspo #stylish #lookbook #fashionpost #fashionlover,@modernmuse3,234,4184,-0.85,Modern Muse 3,P000522,42,True,
SMYSR6VTB9,1901,TikTok,https://tiktok.com/@outfit_obsessed/video/2176240,outfit_obsessed,2023-11-30 08:08:44,Reel,Just got my hands on the latest footwear from Trend Tribe 2! Absolutely obsessed 😍 #style #fashionblogger #outfit #styling,#style #fashionblogger #outfit #styling,@trendtribe2,137,6931,-0.33,Trend Tribe 2,P000344,37,True,campaign_summer
SMFF2XZDT9,29165,Pinterest,https://pinterest.com/fashion_forward_lily/pin/1861704,fashion_forward_lily,2024-04-11 17:42:43,Story,Found the perfect running for date night! Link in bio 💕 #style #trendy #ootd #instafashion,#style #trendy #ootd #instafashion,@coastalchic,41103,275450,0.39,Coastal Chic,P000063,67,False,
SMZT8SI6HK,3763,Pinterest,https://pinterest.com/style_queen_jen/pin/4433775,style_queen_jen,2024-02-29 13:25:24,Story,Can''t get enough of this footwear! Perfect for summer vibes ✨ #streetstyle #styling #styleinspo #lookbook,#streetstyle #styling #styleinspo #lookbook,@modernmuse,405,6828,-0.65,Modern Muse,P000674,20,False,campaign_spring
SM15HRBP00,2222,Facebook,https://facebook.com/trendsetter_mia/posts/4364188,trendsetter_mia,2025-02-04 08:24:45,Post,Casual Friday calls for this comfy clothing - so versatile! #outfitinspo #styleinspo #fashionista,#outfitinspo #styleinspo #fashionista,@metrostyle2,4460,23818,0.36,Metro Style 2,P000174,48,False,
SMFMRV77RR,1248,Facebook,https://facebook.com/fashionista_maya/posts/1620346,fashionista_maya,2024-11-30 22:31:07,Post,Casual Friday calls for this comfy jewelry - so versatile! #fashion #fashionblogger #fashionpost #fashionista #stylish,#fashion #fashionblogger #fashionpost #fashionista #stylish,@bellavista3,120,6595,0.99,Bella Vista 3,P000317,47,True,
SM2UG0D1CI,40583,Instagram,https://instagram.com/p/69OBFTE1MQH,glamour_vibes,2024-04-30 06:13:43,Comment,This clothing is giving me life! Such amazing quality 💫 #instafashion #styling #trendy #streetstyle,#instafashion #styling #trendy #streetstyle,@pureelegance2,114,1812,-0.24,Pure Elegance 2,P000313,50,True,
SMHHGKD1WJ,10311,Instagram,https://instagram.com/p/W5H87ZNUVNU,fashion_forward_lily,2024-01-05 07:26:02,Reel,Styling my new clothing three different ways! Swipe to see ➡️ #streetstyle #outfit #lookbook #styling,#streetstyle #outfit #lookbook #styling,@citycasual3,36977,955763,0.18,City Casual 3,P000414,69,False,
SML9I9A2S1,16884,TikTok,https://tiktok.com/@fashion_guru_anna/video/8147664,fashion_guru_anna,2025-01-27 13:21:06,Comment,Styling my new jewelry three different ways! Swipe to see ➡️ #styling #streetstyle #styleinspo #trendy #outfitinspo #fashionpost,#styling #streetstyle #styleinspo #trendy #outfitinspo #fashionpost,@sunsetstyles3,3050,80047,-0.84,Sunset Styles 3,P000110,54,False,campaign_holiday
SM8LK1NEXF,48793,Twitter,https://twitter.com/style_inspiration/status/6703482,style_inspiration,2024-05-22 07:09:01,Post,Just got my hands on the latest activewear from Coastal Chic 3! Absolutely obsessed 😍 #fashionlover #fashionpost #outfit #trendy #fashionista,#fashionlover #fashionpost #outfit #trendy #fashionista,@coastalchic3,80930,5923856,-0.24,Coastal Chic 3,P000221,86,True,
SM0YHKDJR9,21268,Pinterest,https://pinterest.com/fashion_forward_lily/pin/8640902,fashion_forward_lily,2025-01-19 07:51:49,Comment,Can''t get enough of this jewelry! Perfect for winter vibes ✨ #outfit #lookbook #trendy #outfitinspo #stylish #styleinspo,#outfit #lookbook #trendy #outfitinspo #stylish #styleinspo,@classiccraft2,73995,8037060,-0.25,Classic Craft 2,P000143,90,False,campaign_spring
SMNHFOOK7V,45302,Instagram,https://instagram.com/p/401MNPVNU0V,glamour_girl_23,2024-11-17 10:50:30,Post,Just got my hands on the latest running from Urban Thread 2! Absolutely obsessed 😍 #fashionpost #stylish #outfit,#fashionpost #stylish #outfit,@urbanthread2,491894,3593448,-0.78,Urban Thread 2,P000406,81,True,
SMMJYNRXGQ,31022,TikTok,https://tiktok.com/@fashion_forward_lily/video/8856700,fashion_forward_lily,2023-12-11 15:43:20,Story,Found the perfect tops for date night! Link in bio 💕 #instafashion #fashionista #ootd #fashionpost #styleinspo #outfitinspo,#instafashion #fashionista #ootd #fashionpost #styleinspo #outfitinspo,@sunsetstyles,114,9713,-0.29,Sunset Styles,P000108,41,False,campaign_summer
SMK48XKHLK,42679,Twitter,https://twitter.com/fashion_forward_lily/status/8860836,fashion_forward_lily,2024-10-24 10:43:58,Comment,Just got my hands on the latest bottoms from Coastal Chic 2! Absolutely obsessed 😍 #fashionista #fashionpost #fashionblogger #outfitinspo #fashion,#fashionista #fashionpost #fashionblogger #outfitinspo #fashion,@coastalchic2,453,3848,-0.59,Coastal Chic 2,P000486,36,True,
SMU1HW8I43,12455,Instagram,https://instagram.com/p/R8WJHC94P6T,style_queen_jen,2025-02-08 22:57:44,Video,Just got my hands on the latest formal from Sunset Styles 3! Absolutely obsessed 😍 #styling #fashionblogger #stylish #outfitinspo #instafashion,#styling #fashionblogger #stylish #outfitinspo #instafashion,@sunsetstyles3,679,15845,0.88,Sunset Styles 3,P000403,57,False,campaign_fall
SMPQURCSN0,27401,TikTok,https://tiktok.com/@outfit_obsessed/video/4683044,outfit_obsessed,2024-02-08 01:41:29,Video,Casual Friday calls for this comfy clothing - so versatile! #style #styleinspo #fashionpost,#style #styleinspo #fashionpost,@urbanthread3,3218,73247,-0.21,Urban Thread 3,P000315,57,False,campaign_summer
SMBZF0ZRFO,19522,Instagram,https://instagram.com/p/IGK96US74H5,fashion_forward_lily,2025-01-01 18:11:58,Story,Casual Friday calls for this comfy formal - so versatile! #ootd #stylish #fashionlover,#ootd #stylish #fashionlover,@citycasual2,326,5430,-0.37,City Casual 2,P000411,29,False,
