variant_id,product_id,sku,size,color,additional_price,stock_quantity,weight_oz,created_at
1972,P000438,SKU000438V1972,M,Blue,10.84,145,4.06,2023-11-18 05:56:41
1973,P000438,SKU000438V1973,XL,Gray,1.64,96,4.41,2023-12-12 03:30:49
1974,P000438,SKU000438V1974,XL,White,12.62,18,8.11,2025-06-23 18:14:59
1975,P000439,SKU000439V1975,S,Brown,4.77,218,2.07,2024-12-18 05:14:34
1976,P000439,SKU000439V1976,XL,Beige,11.53,383,12.09,2025-05-10 23:57:00
1977,P000439,SKU000439V1977,S,Green,10.95,40,7.59,2023-10-07 00:44:11
1978,P000439,SKU000439V1978,XL,Blue,3.85,280,5.81,2024-11-09 22:19:07
1979,P000440,SKU000440V1979,L,Pink,8.23,306,5.74,2024-03-12 17:11:14
1980,P000440,SKU000440V1980,S,Pink,17.12,73,11.19,2025-04-04 03:44:45
1981,P000440,SKU000440V1981,M,Pink,9.95,68,7.27,2024-02-21 22:45:16
1982,P000440,SKU000440V1982,S,Beige,13.83,305,4.4,2024-05-02 02:14:29
1983,P000441,SKU000441V1983,XXL,Gray,2.65,30,5.0,2024-02-06 14:08:21
1984,P000441,SKU000441V1984,S,Black,14.63,360,7.13,2025-08-26 12:12:57
1985,P000441,SKU000441V1985,S,Beige,19.19,304,2.04,2025-05-03 19:57:42
1986,P000442,SKU000442V1986,XXL,White,16.6,17,7.37,2024-11-16 08:48:48
1987,P000442,SKU000442V1987,M,Gray,8.94,85,11.42,2023-09-29 12:44:49
1988,P000442,SKU000442V1988,XS,Red,6.5,220,6.92,2025-04-11 13:32:31
1989,P000442,SKU000442V1989,XL,Beige,8.87,113,13.15,2023-12-11 19:41:06
1990,P000443,SKU000443V1990,S,Blue,7.06,455,10.66,2025-09-13 00:59:06
1991,P000443,SKU000443V1991,XXL,Gray,9.8,495,5.56,2024-03-10 09:35:09
1992,P000443,SKU000443V1992,XS,Beige,0.06,247,4.06,2025-09-10 02:59:17
1993,P000443,SKU000443V1993,XS,Green,10.49,114,7.37,2024-10-21 18:55:51
1994,P000444,SKU000444V1994,S,Beige,5.59,228,12.0,2025-07-18 09:22:21
1995,P000444,SKU000444V1995,L,Brown,1.31,242,6.52,2025-03-28 21:34:47
1996,P000444,SKU000444V1996,XXL,Gray,8.99,362,13.23,2024-09-28 21:23:18
1997,P000444,SKU000444V1997,L,Blue,5.39,255,4.87,2024-07-06 19:24:57
1998,P000444,SKU000444V1998,S,Black,15.62,340,8.32,2025-03-21 10:11:26
1999,P000445,SKU000445V1999,XL,Brown,12.84,84,3.43,2024-12-26 22:54:00
2000,P000445,SKU000445V2000,XXL,Red,10.44,363,3.28,2024-02-16 23:02:40
2001,P000445,SKU000445V2001,XXL,Brown,15.99,392,7.25,2024-09-01 16:00:54
2002,P000445,SKU000445V2002,XS,Pink,19.14,64,5.14,2025-03-02 07:28:44
2003,P000446,SKU000446V2003,M,Gray,15.15,352,14.11,2023-12-18 12:43:25
2004,P000446,SKU000446V2004,XL,Pink,15.98,281,13.98,2024-02-13 15:18:39
2005,P000446,SKU000446V2005,XXL,Green,19.55,11,3.94,2025-07-05 12:46:17
2006,P000446,SKU000446V2006,XS,Red,15.37,404,9.2,2024-06-27 18:25:04
2007,P000446,SKU000446V2007,XL,Red,0.03,109,4.44,2024-07-17 00:35:15
2008,P000447,SKU000447V2008,XXL,Blue,5.02,421,5.54,2024-08-20 13:41:42
2009,P000447,SKU000447V2009,S,Blue,13.4,318,9.35,2024-03-10 14:24:24
2010,P000447,SKU000447V2010,M,White,7.6,329,4.55,2024-10-29 14:23:00
2011,P000447,SKU000447V2011,S,Red,0.92,182,6.64,2024-03-20 21:58:04
2012,P000447,SKU000447V2012,S,Brown,6.67,126,7.6,2024-08-07 17:51:14
2013,P000448,SKU000448V2013,XXL,White,2.06,468,3.78,2023-12-22 19:38:31
2014,P000448,SKU000448V2014,L,Black,4.1,221,8.95,2025-05-09 13:45:02
2015,P000448,SKU000448V2015,XXL,White,2.05,290,7.74,2024-05-27 06:39:32
2016,P000449,SKU000449V2016,S,Gray,4.37,59,2.48,2023-12-31 04:24:29
2017,P000449,SKU000449V2017,XS,Pink,8.18,153,10.36,2024-09-22 01:05:13
2018,P000449,SKU000449V2018,L,Gray,1.87,482,5.08,2023-12-20 20:29:32
2019,P000449,SKU000449V2019,XS,White,16.11,415,9.78,2024-11-02 20:28:27
2020,P000450,SKU000450V2020,XS,Green,13.78,287,4.17,2024-01-09 17:38:24
2021,P000450,SKU000450V2021,XXL,Black,18.52,260,12.62,2024-10-15 06:43:49
2022,P000450,SKU000450V2022,S,Blue,17.75,61,3.15,2025-05-10 05:51:40
2023,P000450,SKU000450V2023,XL,Gray,18.5,152,2.0,2024-07-02 18:14:47
2024,P000451,SKU000451V2024,M,Green,11.13,94,2.35,2025-03-26 13:11:11
2025,P000451,SKU000451V2025,XS,Pink,0.43,150,4.5,2024-05-07 01:48:56
2026,P000451,SKU000451V2026,S,Gray,14.75,385,4.33,2024-12-01 21:44:43
2027,P000451,SKU000451V2027,S,Gray,2.65,245,2.8,2025-04-09 01:39:05
2028,P000451,SKU000451V2028,L,Gray,12.37,26,3.53,2023-10-27 17:02:54
2029,P000452,SKU000452V2029,M,Beige,16.69,231,4.0,2023-11-29 01:15:46
2030,P000452,SKU000452V2030,XS,Navy,9.47,13,4.23,2024-06-07 00:33:52
2031,P000452,SKU000452V2031,XS,Brown,3.5,441,13.61,2024-10-13 15:31:25
2032,P000452,SKU000452V2032,XS,White,15.29,118,2.95,2023-12-25 01:16:32
2033,P000453,SKU000453V2033,XS,Blue,4.59,426,4.16,2024-07-21 00:53:23
2034,P000453,SKU000453V2034,XXL,Brown,14.27,462,10.8,2024-05-03 10:57:01
2035,P000453,SKU000453V2035,XL,Pink,19.69,463,7.89,2024-09-15 02:08:11
2036,P000453,SKU000453V2036,XL,Brown,13.21,120,14.4,2025-01-04 12:07:17
2037,P000453,SKU000453V2037,L,Navy,12.22,416,7.79,2025-04-19 23:20:09
2038,P000453,SKU000453V2038,M,Beige,12.13,484,11.53,2024-05-25 12:16:49
2039,P000454,SKU000454V2039,S,Blue,5.91,405,8.96,2025-03-12 19:31:33
2040,P000454,SKU000454V2040,XS,Pink,2.31,365,3.65,2025-07-10 11:06:26
2041,P000454,SKU000454V2041,XS,Gray,14.74,283,14.34,2024-09-04 23:59:14
2042,P000455,SKU000455V2042,XL,Green,7.89,342,9.55,2024-03-19 14:38:09
2043,P000455,SKU000455V2043,XXL,Navy,1.06,102,9.01,2024-11-29 09:47:26
2044,P000455,SKU000455V2044,S,Navy,4.81,35,8.61,2024-08-07 12:20:27
2045,P000456,SKU000456V2045,S,Brown,11.05,183,8.83,2024-05-08 21:01:39
2046,P000456,SKU000456V2046,XS,Beige,5.22,291,3.77,2025-07-21 13:13:18
2047,P000456,SKU000456V2047,S,Black,8.55,445,12.89,2024-08-23 13:50:01
2048,P000457,SKU000457V2048,S,White,10.36,329,7.75,2024-02-19 19:15:25
2049,P000457,SKU000457V2049,L,Brown,1.6,399,6.18,2025-07-22 15:28:13
2050,P000457,SKU000457V2050,S,Beige,19.86,182,2.39,2023-11-19 05:39:31
2051,P000457,SKU000457V2051,XS,Black,15.51,363,2.31,2025-08-21 03:29:07
2052,P000458,SKU000458V2052,XS,Red,3.3,390,12.5,2025-07-10 10:30:45
2053,P000458,SKU000458V2053,XL,White,1.65,107,8.25,2025-06-10 10:32:55
2054,P000458,SKU000458V2054,XS,Green,15.67,285,10.42,2024-09-29 15:18:29
2055,P000459,SKU000459V2055,XXL,Pink,0.52,86,14.85,2025-09-24 13:48:26
2056,P000459,SKU000459V2056,M,Blue,13.44,416,13.89,2025-03-06 15:58:17
2057,P000459,SKU000459V2057,XXL,Beige,15.05,143,4.07,2024-07-07 13:39:14
2058,P000460,SKU000460V2058,XL,Pink,10.8,157,8.38,2024-02-12 10:23:37
2059,P000460,SKU000460V2059,XS,Navy,3.51,400,5.76,2023-10-06 02:23:43
2060,P000460,SKU000460V2060,XL,Black,6.28,250,2.52,2025-03-02 19:16:58
2061,P000460,SKU000460V2061,L,Green,0.53,316,2.64,2024-10-12 01:02:23
2062,P000461,SKU000461V2062,S,Blue,6.91,184,3.15,2025-03-01 04:49:04
2063,P000461,SKU000461V2063,XXL,Brown,5.5,86,7.27,2023-12-16 20:35:45
2064,P000461,SKU000461V2064,XL,White,4.72,86,12.37,2024-07-30 00:55:04
2065,P000461,SKU000461V2065,XL,Gray,19.81,199,10.6,2024-08-31 10:02:58
2066,P000461,SKU000461V2066,M,Beige,16.43,411,9.5,2024-11-05 03:10:58
2067,P000462,SKU000462V2067,XL,Black,12.5,37,7.29,2025-02-18 16:16:45
2068,P000462,SKU000462V2068,S,Blue,12.04,324,9.26,2025-03-04 15:16:19
2069,P000462,SKU000462V2069,XL,Red,15.73,18,12.04,2023-12-01 04:40:30
2070,P000463,SKU000463V2070,S,White,1.21,420,2.61,2023-12-27 18:25:54
2071,P000463,SKU000463V2071,XS,Blue,5.06,280,3.62,2024-01-15 12:36:54
2072,P000463,SKU000463V2072,XL,Brown,14.77,143,10.13,2024-07-28 19:52:08
2073,P000463,SKU000463V2073,M,Navy,10.95,252,8.48,2024-08-02 08:13:40
2074,P000464,SKU000464V2074,XL,Gray,7.56,401,4.44,2025-03-19 00:28:51
2075,P000464,SKU000464V2075,XXL,White,7.99,134,4.01,2024-12-27 20:50:04
2076,P000464,SKU000464V2076,XS,Navy,13.93,326,10.81,2023-12-14 04:17:18
2077,P000464,SKU000464V2077,XXL,Navy,10.43,340,10.7,2025-04-24 01:20:49
2078,P000465,SKU000465V2078,L,Beige,3.17,134,13.43,2025-09-13 20:42:41
2079,P000465,SKU000465V2079,XXL,Navy,7.37,381,12.99,2025-08-19 08:06:24
2080,P000465,SKU000465V2080,L,Gray,2.08,408,5.27,2024-02-04 05:16:43
2081,P000465,SKU000465V2081,L,Black,16.44,159,14.29,2023-11-15 10:20:22
2082,P000465,SKU000465V2082,XXL,Blue,3.13,494,11.75,2024-07-04 16:05:44
2083,P000466,SKU000466V2083,XS,Navy,8.07,127,11.37,2024-02-27 19:17:21
2084,P000466,SKU000466V2084,M,Red,10.87,105,5.82,2024-06-15 04:36:05
2085,P000466,SKU000466V2085,XXL,Black,13.37,250,6.9,2024-02-28 17:13:55
2086,P000466,SKU000466V2086,L,Beige,17.26,272,9.48,2024-12-31 06:55:25
2087,P000466,SKU000466V2087,XL,Brown,18.33,21,12.04,2025-07-12 17:54:00
2088,P000467,SKU000467V2088,M,Gray,11.12,266,8.74,2024-08-05 04:32:37
2089,P000467,SKU000467V2089,M,Red,14.51,78,8.05,2023-12-30 12:30:09
2090,P000467,SKU000467V2090,XXL,Black,13.47,184,2.49,2024-03-25 01:03:16
2091,P000468,SKU000468V2091,M,Gray,4.09,120,4.72,2025-07-08 03:32:11
2092,P000468,SKU000468V2092,M,Gray,16.57,141,9.63,2024-08-21 01:06:36
2093,P000468,SKU000468V2093,XXL,White,7.89,123,12.49,2025-04-11 10:46:01
2094,P000469,SKU000469V2094,XS,White,14.23,242,8.84,2024-10-17 20:08:12
2095,P000469,SKU000469V2095,XXL,White,10.89,320,14.68,2024-04-29 12:00:28
2096,P000469,SKU000469V2096,S,Pink,1.83,357,4.57,2025-05-12 05:16:20
2097,P000470,SKU000470V2097,S,Blue,12.88,125,2.51,2025-04-02 08:32:18
2098,P000470,SKU000470V2098,L,Black,14.47,499,3.09,2025-05-13 02:48:21
2099,P000470,SKU000470V2099,XL,Brown,9.93,177,14.89,2024-12-21 03:47:57
2100,P000470,SKU000470V2100,XS,Green,19.21,449,7.29,2024-12-30 06:29:15
2101,P000471,SKU000471V2101,XS,Navy,4.17,23,14.96,2024-04-25 04:37:53
2102,P000471,SKU000471V2102,XS,Pink,2.13,408,7.4,2025-05-05 14:33:31
2103,P000471,SKU000471V2103,XL,Navy,16.75,278,14.02,2025-05-31 09:15:40
2104,P000472,SKU000472V2104,XXL,Blue,6.68,336,11.14,2025-06-09 07:28:41
2105,P000472,SKU000472V2105,M,Beige,16.46,315,3.56,2025-02-07 05:55:58
2106,P000472,SKU000472V2106,XXL,Blue,18.33,461,10.07,2024-08-02 00:58:51
2107,P000472,SKU000472V2107,S,Blue,7.36,415,6.5,2024-06-28 18:11:05
2108,P000473,SKU000473V2108,XS,Beige,12.07,423,3.6,2024-09-29 18:05:41
2109,P000473,SKU000473V2109,XL,Pink,5.74,286,5.8,2025-02-24 23:48:36
2110,P000473,SKU000473V2110,S,Blue,10.6,185,12.89,2025-01-06 15:52:06
2111,P000474,SKU000474V2111,L,Gray,3.41,380,4.05,2024-08-05 07:25:30
2112,P000474,SKU000474V2112,S,Pink,12.04,85,2.96,2024-10-06 12:23:49
2113,P000474,SKU000474V2113,L,Beige,6.7,224,3.0,2024-10-27 09:30:27
2114,P000474,SKU000474V2114,M,Black,13.91,448,11.5,2024-04-29 18:56:53
2115,P000475,SKU000475V2115,XL,Brown,8.14,392,2.56,2024-01-18 15:18:08
2116,P000475,SKU000475V2116,M,Black,15.56,182,5.09,2025-05-14 16:35:57
2117,P000475,SKU000475V2117,L,Blue,8.71,414,11.67,2024-09-13 07:03:21
2118,P000475,SKU000475V2118,XL,White,2.33,75,7.54,2023-12-19 01:59:58
2119,P000476,SKU000476V2119,XS,Gray,17.5,38,8.76,2023-12-30 01:50:16
2120,P000476,SKU000476V2120,S,Red,7.81,462,9.9,2024-04-07 21:14:51
2121,P000476,SKU000476V2121,XS,Blue,3.08,243,2.94,2024-10-10 06:02:04
2122,P000477,SKU000477V2122,XS,Navy,15.35,140,13.67,2024-10-16 09:54:18
2123,P000477,SKU000477V2123,M,Black,16.35,270,9.15,2024-03-23 10:52:48
2124,P000477,SKU000477V2124,L,Pink,2.18,330,13.02,2025-01-26 05:44:05
2125,P000477,SKU000477V2125,L,Brown,12.88,83,10.08,2024-01-08 17:19:55
2126,P000478,SKU000478V2126,M,Black,2.32,165,13.65,2023-10-19 06:08:11
2127,P000478,SKU000478V2127,XS,Brown,19.7,409,4.52,2023-12-12 12:47:30
2128,P000478,SKU000478V2128,M,Gray,9.54,351,13.87,2025-04-21 05:36:29
2129,P000478,SKU000478V2129,XXL,Brown,2.73,33,4.76,2023-11-06 05:17:25
2130,P000478,SKU000478V2130,XXL,Red,12.29,73,2.69,2025-07-02 02:11:46
2131,P000479,SKU000479V2131,L,Black,12.11,34,8.6,2023-11-18 03:55:28
2132,P000479,SKU000479V2132,XL,Pink,14.15,421,5.76,2024-10-17 01:57:27
2133,P000479,SKU000479V2133,XL,Navy,18.7,375,14.94,2025-03-05 20:53:20
2134,P000479,SKU000479V2134,M,Pink,16.15,216,11.83,2023-10-16 22:41:07
2135,P000479,SKU000479V2135,XXL,Pink,12.48,330,7.47,2024-02-12 06:38:08
2136,P000480,SKU000480V2136,XXL,Beige,16.61,338,9.86,2024-07-19 08:50:44
2137,P000480,SKU000480V2137,XL,Green,1.79,277,5.84,2025-01-07 18:18:40
2138,P000480,SKU000480V2138,XL,Red,11.59,336,14.38,2025-03-06 17:20:13
2139,P000480,SKU000480V2139,S,Navy,6.61,62,5.83,2024-06-06 02:56:58
2140,P000480,SKU000480V2140,XL,Beige,11.39,415,14.67,2024-01-22 19:16:03
2141,P000480,SKU000480V2141,S,Navy,17.81,65,4.4,2024-05-18 07:46:03
2142,P000481,SKU000481V2142,M,Navy,15.53,230,7.25,2025-01-21 06:21:02
2143,P000481,SKU000481V2143,XL,Black,8.16,368,2.3,2025-01-22 05:56:53
2144,P000481,SKU000481V2144,XL,Green,3.1,337,3.53,2023-12-09 23:50:20
2145,P000481,SKU000481V2145,L,Black,12.84,99,11.74,2025-05-08 14:40:22
2146,P000482,SKU000482V2146,XL,Gray,10.4,122,6.24,2023-11-24 14:26:06
2147,P000482,SKU000482V2147,XXL,Pink,18.16,342,5.17,2025-02-20 15:29:08
2148,P000482,SKU000482V2148,XL,Navy,13.15,297,11.84,2025-05-01 23:04:16
2149,P000482,SKU000482V2149,M,Black,17.95,218,13.53,2024-11-03 00:36:00
2150,P000482,SKU000482V2150,XS,Navy,18.04,299,9.93,2025-05-14 08:37:52
2151,P000483,SKU000483V2151,XS,Brown,16.09,411,3.91,2024-10-12 11:05:24
2152,P000483,SKU000483V2152,XL,Red,10.89,85,7.64,2025-06-02 21:38:04
2153,P000483,SKU000483V2153,M,White,15.67,205,9.45,2024-09-22 03:19:35
2154,P000483,SKU000483V2154,M,Blue,12.61,482,12.78,2024-03-01 00:19:50
2155,P000483,SKU000483V2155,XS,Brown,9.64,228,3.28,2024-05-11 04:27:34
2156,P000484,SKU000484V2156,S,Brown,6.27,182,14.75,2025-02-21 10:21:44
2157,P000484,SKU000484V2157,XS,Beige,16.87,407,5.47,2024-10-16 21:33:39
2158,P000484,SKU000484V2158,XL,Navy,4.81,417,12.05,2024-10-10 22:58:44
2159,P000484,SKU000484V2159,XL,Beige,12.52,30,13.11,2024-10-22 06:06:22
2160,P000485,SKU000485V2160,L,Gray,0.02,351,13.08,2024-04-16 09:50:39
2161,P000485,SKU000485V2161,L,Pink,7.81,463,7.06,2024-11-20 11:49:45
2162,P000485,SKU000485V2162,XS,White,16.67,400,7.03,2024-06-19 01:30:35
2163,P000485,SKU000485V2163,S,White,1.62,108,12.59,2025-06-15 21:52:50
2164,P000486,SKU000486V2164,XS,Black,18.91,202,8.86,2025-07-24 21:30:12
2165,P000486,SKU000486V2165,XL,Beige,1.6,332,9.88,2024-11-19 00:14:26
2166,P000486,SKU000486V2166,XXL,Red,1.09,218,12.06,2024-11-23 17:47:09
2167,P000486,SKU000486V2167,XXL,Brown,3.92,308,14.34,2023-10-09 21:26:59
2168,P000486,SKU000486V2168,XXL,Blue,12.54,35,11.49,2025-05-11 13:23:17
2169,P000487,SKU000487V2169,XXL,Beige,5.4,468,8.44,2023-10-20 17:05:20
2170,P000487,SKU000487V2170,L,Pink,5.63,93,2.76,2024-08-25 11:24:24
2171,P000487,SKU000487V2171,L,Navy,14.52,400,13.22,2025-08-09 18:46:53
2172,P000487,SKU000487V2172,XXL,Navy,11.93,186,2.25,2025-09-05 19:45:07
2173,P000488,SKU000488V2173,XXL,Green,14.5,432,8.16,2023-12-27 16:52:14
2174,P000488,SKU000488V2174,L,Black,19.64,299,11.09,2024-07-20 03:25:45
2175,P000488,SKU000488V2175,XL,White,15.38,144,2.3,2024-09-09 18:48:41
2176,P000489,SKU000489V2176,XS,Gray,3.97,242,5.02,2024-05-27 11:51:30
2177,P000489,SKU000489V2177,S,Red,7.16,486,4.23,2025-07-19 14:46:44
2178,P000489,SKU000489V2178,M,Blue,2.17,288,14.05,2024-07-14 11:28:19
2179,P000489,SKU000489V2179,L,Black,4.1,470,13.8,2024-09-03 21:53:40
2180,P000489,SKU000489V2180,XXL,White,1.57,93,2.01,2024-09-17 04:39:48
2181,P000490,SKU000490V2181,S,Blue,4.76,272,14.73,2023-10-24 02:47:12
2182,P000490,SKU000490V2182,M,Navy,9.35,289,9.45,2023-10-21 16:36:03
2183,P000490,SKU000490V2183,M,Blue,2.43,121,7.82,2024-02-10 13:07:49
2184,P000491,SKU000491V2184,M,Beige,11.85,381,14.5,2024-12-01 13:03:59
2185,P000491,SKU000491V2185,XL,Red,0.96,452,7.14,2025-02-19 08:21:44
2186,P000491,SKU000491V2186,XL,Black,19.46,58,7.61,2025-07-25 10:20:09
2187,P000491,SKU000491V2187,M,Black,4.73,114,10.87,2025-05-23 12:47:32
2188,P000491,SKU000491V2188,XS,Blue,9.41,65,14.06,2024-05-18 13:12:36
2189,P000492,SKU000492V2189,XXL,Green,13.35,97,13.9,2025-08-13 08:03:27
2190,P000492,SKU000492V2190,XS,Black,16.68,337,3.2,2025-03-27 13:56:51
2191,P000492,SKU000492V2191,L,Pink,10.72,103,3.33,2024-01-31 15:55:13
2192,P000492,SKU000492V2192,S,Beige,10.39,224,4.23,2024-10-11 21:53:38
2193,P000492,SKU000492V2193,XL,Red,14.69,261,12.2,2024-08-25 16:31:40
2194,P000492,SKU000492V2194,XXL,Pink,8.76,398,7.54,2024-01-08 15:05:33
2195,P000493,SKU000493V2195,XL,Gray,17.53,444,8.7,2024-05-25 20:43:13
2196,P000493,SKU000493V2196,XL,Red,8.17,183,4.98,2025-04-04 02:05:50
2197,P000493,SKU000493V2197,L,Black,9.86,369,9.65,2024-07-24 09:02:09
2198,P000493,SKU000493V2198,XXL,Blue,8.06,484,14.93,2024-10-08 18:52:06
2199,P000494,SKU000494V2199,L,Black,8.05,490,8.45,2025-05-11 14:14:59
2200,P000494,SKU000494V2200,L,Brown,15.6,85,13.18,2023-12-20 03:04:41
2201,P000494,SKU000494V2201,XS,Red,15.29,202,9.03,2024-12-11 00:16:47
2202,P000494,SKU000494V2202,XS,Navy,3.61,332,6.54,2025-03-03 11:25:12
2203,P000494,SKU000494V2203,XXL,Navy,1.72,211,10.82,2024-10-11 04:38:02
2204,P000494,SKU000494V2204,XXL,Red,0.3,181,9.01,2025-02-19 20:48:24
2205,P000495,SKU000495V2205,XS,Beige,8.1,86,11.52,2024-11-29 07:19:48
2206,P000495,SKU000495V2206,XL,Navy,1.46,302,3.8,2025-03-11 12:21:01
2207,P000495,SKU000495V2207,XL,Blue,19.38,396,9.72,2024-11-18 03:03:10
2208,P000495,SKU000495V2208,XS,Brown,11.81,405,10.86,2024-12-13 14:49:18
2209,P000495,SKU000495V2209,S,Blue,12.47,287,5.75,2024-09-25 02:05:57
2210,P000495,SKU000495V2210,XL,Black,19.06,74,13.6,2024-09-29 19:40:30
2211,P000496,SKU000496V2211,M,Black,19.03,364,11.49,2024-12-05 21:15:01
2212,P000496,SKU000496V2212,XXL,Brown,8.66,378,9.78,2025-07-20 18:18:56
2213,P000496,SKU000496V2213,XXL,Beige,10.15,159,10.43,2024-01-25 13:53:50
2214,P000497,SKU000497V2214,XL,Red,16.92,322,8.66,2024-10-23 17:20:38
2215,P000497,SKU000497V2215,XXL,White,12.95,155,6.51,2023-11-08 11:03:55
2216,P000497,SKU000497V2216,XXL,Brown,10.15,424,11.77,2024-07-26 03:59:30
2217,P000497,SKU000497V2217,XS,Green,1.83,482,4.33,2024-04-17 18:00:49
2218,P000497,SKU000497V2218,XL,Blue,8.95,254,4.55,2024-10-14 09:45:39
2219,P000498,SKU000498V2219,XS,Pink,9.04,204,12.14,2024-12-28 05:55:46
2220,P000498,SKU000498V2220,XL,White,14.39,349,14.65,2024-07-15 14:42:34
2221,P000498,SKU000498V2221,L,Pink,10.64,206,9.05,2025-01-17 08:38:20
2222,P000498,SKU000498V2222,XL,Pink,18.31,268,8.46,2025-03-04 14:41:46
2223,P000499,SKU000499V2223,S,Red,10.32,110,8.42,2024-06-26 04:02:35
2224,P000499,SKU000499V2224,XXL,Black,15.81,282,6.14,2025-05-13 12:06:02
2225,P000499,SKU000499V2225,XL,Black,7.97,105,10.87,2024-05-04 02:21:00
2226,P000499,SKU000499V2226,S,Red,1.04,147,13.48,2024-06-01 02:16:55
2227,P000500,SKU000500V2227,L,Blue,14.55,179,10.91,2023-11-12 21:04:33
2228,P000500,SKU000500V2228,XL,Black,0.61,73,4.18,2023-10-18 00:44:52
2229,P000500,SKU000500V2229,XL,Navy,15.57,185,13.08,2024-12-27 19:05:09
2230,P000500,SKU000500V2230,M,Beige,3.65,278,7.11,2023-10-31 05:07:08
2231,P000500,SKU000500V2231,XL,Blue,3.92,190,12.74,2024-01-03 17:50:06
2232,P000501,SKU000501V2232,S,Gray,12.68,78,10.89,2025-07-07 05:38:00
2233,P000501,SKU000501V2233,XXL,Pink,16.93,414,7.09,2024-07-06 18:25:45
2234,P000501,SKU000501V2234,S,Gray,10.92,471,14.01,2024-06-23 03:35:04
2235,P000501,SKU000501V2235,XS,Red,8.1,143,3.03,2025-06-15 23:13:10
2236,P000501,SKU000501V2236,XXL,Red,3.73,399,6.39,2025-04-24 12:59:51
2237,P000502,SKU000502V2237,S,Red,7.78,304,4.23,2024-12-22 17:59:00
2238,P000502,SKU000502V2238,XL,Gray,17.37,123,6.46,2023-10-17 01:29:57
2239,P000502,SKU000502V2239,XL,Red,2.04,450,14.89,2025-05-12 12:18:01
2240,P000502,SKU000502V2240,XL,White,11.2,210,6.8,2025-08-18 11:53:08
2241,P000502,SKU000502V2241,XS,Green,10.38,499,7.02,2025-01-23 17:44:47
2242,P000502,SKU000502V2242,XL,Red,0.31,174,11.83,2024-06-17 05:31:57
2243,P000503,SKU000503V2243,M,Gray,0.15,166,10.17,2024-07-17 18:27:07
2244,P000503,SKU000503V2244,XS,Brown,16.49,48,14.04,2023-12-10 18:47:11
2245,P000503,SKU000503V2245,XS,Green,11.98,94,2.61,2024-08-23 17:18:38
2246,P000503,SKU000503V2246,XL,Red,11.64,147,12.31,2024-06-20 05:58:56
2247,P000503,SKU000503V2247,XS,Red,4.2,167,3.15,2024-06-29 17:50:11
2248,P000504,SKU000504V2248,L,White,6.54,177,4.63,2024-08-11 02:58:27
2249,P000504,SKU000504V2249,S,Navy,7.32,463,4.79,2024-06-25 00:11:01
2250,P000504,SKU000504V2250,L,Green,14.56,496,8.82,2023-11-09 00:20:24
2251,P000504,SKU000504V2251,S,Blue,8.95,172,2.6,2025-02-20 18:27:25
2252,P000504,SKU000504V2252,XL,Beige,19.05,86,11.06,2024-04-02 20:48:23
2253,P000505,SKU000505V2253,M,White,0.7,191,4.31,2024-04-05 11:54:29
2254,P000505,SKU000505V2254,L,Pink,10.58,72,11.05,2024-03-26 09:43:21
2255,P000505,SKU000505V2255,XL,Green,11.23,319,11.52,2025-02-10 13:11:22
2256,P000506,SKU000506V2256,L,Black,5.43,76,5.06,2024-05-25 14:00:24
2257,P000506,SKU000506V2257,XL,Brown,11.16,402,6.53,2024-12-29 09:38:27
2258,P000506,SKU000506V2258,S,Navy,18.7,295,12.52,2023-12-01 03:28:43
2259,P000506,SKU000506V2259,L,Blue,1.17,176,13.23,2025-09-02 06:55:52
2260,P000507,SKU000507V2260,L,Brown,8.84,162,13.21,2025-03-13 13:08:12
2261,P000507,SKU000507V2261,S,Green,14.12,271,6.38,2023-11-16 01:03:46
2262,P000507,SKU000507V2262,XXL,Beige,10.83,183,11.53,2025-08-01 02:15:53
2263,P000507,SKU000507V2263,L,Red,15.93,172,12.24,2024-05-20 00:01:48
2264,P000507,SKU000507V2264,XL,Beige,3.56,75,5.96,2023-12-24 01:56:58
2265,P000507,SKU000507V2265,XL,White,19.35,425,11.01,2024-06-14 09:15:47
2266,P000508,SKU000508V2266,XS,Navy,18.65,13,13.47,2024-02-05 00:57:52
2267,P000508,SKU000508V2267,XS,Navy,16.03,200,10.31,2023-10-11 11:30:29
2268,P000508,SKU000508V2268,XL,Gray,1.45,131,3.7,2024-11-17 08:52:00
2269,P000508,SKU000508V2269,XS,Red,17.37,45,4.71,2024-06-05 11:18:30
2270,P000508,SKU000508V2270,M,Red,9.61,277,4.65,2023-10-25 04:49:09
2271,P000509,SKU000509V2271,XL,Navy,13.64,155,5.94,2024-09-18 04:01:25
2272,P000509,SKU000509V2272,XL,Brown,12.34,207,9.62,2025-02-18 01:43:48
2273,P000509,SKU000509V2273,XXL,Green,2.88,445,10.97,2025-07-27 18:24:20
2274,P000509,SKU000509V2274,S,Blue,8.98,336,12.25,2024-08-19 07:31:05
2275,P000509,SKU000509V2275,XXL,Beige,12.86,86,11.71,2024-12-10 09:15:30
2276,P000509,SKU000509V2276,S,Red,16.92,388,11.15,2024-10-29 23:52:06
2277,P000510,SKU000510V2277,M,Gray,18.99,45,8.84,2025-08-26 07:32:50
2278,P000510,SKU000510V2278,S,Brown,16.15,64,11.58,2024-08-18 07:16:36
2279,P000510,SKU000510V2279,S,White,2.53,320,3.86,2024-04-20 06:11:10
