return_id,order_id,customer_id,return_date,return_reason,return_status,refund_amount,refund_method,restocking_fee,return_method,condition_received,processed_by,created_at
RETBCOPFQ9O,10001,763,2025-04-10 04:20:12,other,approved,30.67,store_credit,6.01,store,new,Adam Patterson,2025-04-10 04:20:12
RETSKCRJ77X,6888,2331,2024-01-20 10:33:32,fit,pending,51.06,store_credit,2.89,mail,fair,Richard Jenkins,2024-01-20 10:33:32
RETSD3121V5,6217,4367,2025-03-19 18:22:50,fit,pending,23.21,store_credit,5.2,pickup,new,Thomas Sharp,2025-03-19 18:22:50
RET5KHOF7E3,6848,4792,2025-03-04 13:05:00,other,processed,37.46,original_payment,5.74,mail,poor,Jane Powell,2025-03-04 13:05:00
RET00M1V4MS,1409,963,2025-08-15 17:20:09,fit,pending,51.21,original_payment,1.21,pickup,like_new,Brandi Hernandez,2025-08-15 17:20:09
RETOXVP45L9,7813,3688,2025-05-28 21:59:48,other,approved,40.35,original_payment,14.64,store,poor,Jordan Velasquez,2025-05-28 21:59:48
RETONEL4DVH,9037,1156,2025-06-20 12:37:32,fit,pending,40.22,original_payment,4.78,mail,like_new,Ashley Taylor,2025-06-20 12:37:32
RET86GM727N,8938,3577,2025-06-08 03:59:23,fit,processed,66.14,store_credit,12.65,mail,new,Zachary Mcmahon,2025-06-08 03:59:23
RETSWV3EMMX,12233,2361,2025-05-10 06:06:47,fit,pending,52.03,store_credit,12.95,store,new,Shelby Spencer,2025-05-10 06:06:47
RETZ7EMBCRK,9287,3939,2025-04-25 13:54:02,changed_mind,approved,40.3,store_credit,14.86,pickup,fair,Taylor Lyons,2025-04-25 13:54:02
RET230UZ1KQ,4270,834,2025-09-08 20:26:34,defective,completed,34.59,store_credit,11.32,store,good,Laura Thomas,2025-09-08 20:26:34
RETN99414BD,2274,3998,2025-03-18 11:54:43,defective,approved,33.3,original_payment,10.6,mail,fair,Raymond Russo Jr.,2025-03-18 11:54:43
RETYGEU6G3J,6389,2763,2025-02-05 03:12:24,fit,pending,41.95,original_payment,12.81,store,poor,Maria Lyons,2025-02-05 03:12:24
RETWF7AJ1CN,10441,1561,2025-09-13 18:24:04,fit,completed,72.63,store_credit,14.1,pickup,fair,Dr. Joseph Bradley DDS,2025-09-13 18:24:04
RET4J64TFWD,4421,1800,2025-05-15 00:28:41,fit,pending,52.56,original_payment,11.29,pickup,new,Amanda Wolfe,2025-05-15 00:28:41
RETI7PDSST2,981,4871,2025-08-19 04:17:48,defective,approved,54.55,original_payment,4.25,pickup,good,Alexis Schneider,2025-08-19 04:17:48
RETIXM2N02L,2040,1406,2025-03-21 01:52:35,fit,approved,36.69,original_payment,8.87,store,new,Lonnie Thompson,2025-03-21 01:52:35
RETYD06YZZ9,4234,429,2025-09-22 11:58:12,changed_mind,completed,44.77,original_payment,7.12,mail,fair,Alexander Henderson,2025-09-22 11:58:12
RETXSU0JUXU,11237,3693,2025-01-17 09:49:37,fit,completed,49.08,store_credit,14.71,pickup,poor,Debbie Bailey,2025-01-17 09:49:37
RETFPXVP1E3,1172,2363,2024-08-20 10:41:46,changed_mind,pending,51.06,original_payment,12.22,store,poor,Crystal Collins,2024-08-20 10:41:46
RET1A2CE97I,7070,152,2025-08-10 23:56:27,defective,completed,28.29,store_credit,0.72,mail,poor,Michael Juarez,2025-08-10 23:56:27
RETJETVSEM6,11240,4277,2024-12-31 15:39:18,defective,approved,31.3,original_payment,8.02,pickup,new,Brittany Branch,2024-12-31 15:39:18
RET6TVJWP0O,10742,4174,2025-09-20 22:50:12,other,completed,43.25,store_credit,8.05,pickup,like_new,Sue Harrison,2025-09-20 22:50:12
RETO2VMHLFL,12744,759,2025-01-25 14:04:22,changed_mind,completed,46.16,original_payment,1.91,pickup,fair,Ms. Kelsey Jones,2025-01-25 14:04:22
RETU6K17ZKZ,1104,982,2024-11-29 06:27:55,defective,pending,39.6,store_credit,11.75,mail,poor,Regina Alvarado,2024-11-29 06:27:55
RETCQG9JGF4,9159,1467,2025-06-04 02:30:24,fit,pending,60.25,original_payment,11.39,store,fair,Ashley Ruiz,2025-06-04 02:30:24
RETPL6YFTSX,8548,745,2025-07-18 14:13:03,defective,processed,34.57,store_credit,14.59,pickup,good,Bradley Rodriguez,2025-07-18 14:13:03
RETPYQA4H4P,9938,2411,2025-03-12 16:59:12,defective,completed,74.76,original_payment,4.29,store,good,Stacey Murphy,2025-03-12 16:59:12
RETNWYJYOG8,7144,4625,2025-09-12 17:38:13,fit,processed,66.43,original_payment,10.31,store,good,Connie Williams,2025-09-12 17:38:13
RET2B855QX4,4192,819,2025-05-29 12:13:57,fit,processed,45.39,original_payment,7.84,mail,poor,Heather Moss,2025-05-29 12:13:57
RETKC6VCPD1,10587,4255,2025-01-13 02:22:02,changed_mind,completed,28.02,original_payment,11.76,store,good,Gabriela Brock,2025-01-13 02:22:02
RETYF35GSDW,4969,272,2025-03-25 14:19:57,other,processed,26.56,original_payment,10.88,pickup,like_new,Christina Lynch,2025-03-25 14:19:57
RETJO8FT2VR,9896,2440,2025-08-21 03:55:59,other,approved,23.33,store_credit,5.98,pickup,good,James Nichols,2025-08-21 03:55:59
RET4C1Y5J48,3274,2897,2025-09-25 03:42:05,fit,pending,50.45,store_credit,11.5,mail,new,Donald Patrick,2025-09-25 03:42:05
RETHQI0HLRB,8626,454,2025-01-01 11:20:44,fit,completed,35.66,original_payment,8.9,pickup,good,Crystal Lee,2025-01-01 11:20:44
RETKV7MS6YA,7580,89,2025-08-04 13:55:45,fit,approved,39.22,original_payment,0.76,pickup,poor,Angela Morris,2025-08-04 13:55:45
RETHO8G8JRN,63,3078,2024-12-30 19:01:19,defective,completed,26.75,store_credit,2.62,store,fair,Lauren Gamble,2024-12-30 19:01:19
RETHS4S507S,10683,2479,2025-06-26 01:50:39,changed_mind,completed,39.52,store_credit,4.73,mail,fair,Alexandra Thornton,2025-06-26 01:50:39
RETBNVED70X,3658,3630,2024-06-24 05:16:11,fit,approved,30.54,original_payment,7.63,store,poor,Bradley Patel,2024-06-24 05:16:11
RET4FC7D0XT,2550,146,2025-06-20 08:37:31,changed_mind,processed,18.22,original_payment,5.05,mail,poor,Amy Harrington,2025-06-20 08:37:31
RETOVWSSZU6,9208,4120,2025-07-30 18:39:33,defective,approved,55.2,original_payment,13.7,pickup,new,Kenneth Curtis,2025-07-30 18:39:33
RETN6JTEM4G,12458,2950,2024-04-02 06:53:12,defective,completed,52.21,original_payment,8.77,pickup,fair,Jeffrey Campbell,2024-04-02 06:53:12
RET6WAYYPO3,581,4497,2024-12-01 16:15:59,other,pending,62.07,store_credit,8.26,store,poor,Veronica Mccoy,2024-12-01 16:15:59
RETVNYW2FTE,2740,2955,2025-06-29 06:55:36,other,completed,33.56,original_payment,10.3,pickup,good,Lisa Schwartz,2025-06-29 06:55:36
RETKOCWJ3OL,10467,2945,2024-08-06 21:50:00,changed_mind,processed,87.52,store_credit,2.41,pickup,like_new,Stephen Love,2024-08-06 21:50:00
RET6ZJO5KPD,1955,3151,2025-08-22 08:57:50,defective,pending,56.61,original_payment,5.54,pickup,new,Robert Brown,2025-08-22 08:57:50
RET4OWJQVXM,4443,3536,2025-08-07 07:10:02,fit,processed,33.23,original_payment,0.28,store,like_new,Mary Manning,2025-08-07 07:10:02
RETRZUWITR0,2395,3230,2024-08-18 01:59:36,fit,processed,27.02,store_credit,13.04,mail,fair,Michael Thompson,2024-08-18 01:59:36
RETDWCTJ9SM,3935,3362,2025-09-15 07:39:27,fit,pending,44.04,original_payment,14.89,pickup,new,Kristin Hendricks,2025-09-15 07:39:27
RET4DCLAXHB,1486,3801,2025-09-23 08:36:08,fit,pending,39.18,original_payment,12.57,mail,good,Susan Campbell DDS,2025-09-23 08:36:08
RETCE4TJWT1,1216,3290,2025-09-02 19:44:10,defective,pending,28.61,original_payment,10.12,mail,good,Kenneth Davis,2025-09-02 19:44:10
RETCSG0YIDO,89,3328,2025-06-23 20:36:15,defective,pending,42.1,original_payment,14.95,store,like_new,Kathleen Mcdonald,2025-06-23 20:36:15
RETHZZ9UIRG,10260,3168,2025-04-23 21:27:37,changed_mind,pending,66.03,original_payment,3.32,mail,fair,James Joyce,2025-04-23 21:27:37
RETARSAV0SE,3462,982,2025-01-26 05:02:53,other,pending,48.5,store_credit,13.14,pickup,new,Tyler Dillon,2025-01-26 05:02:53
RETGXETCLO6,12489,4699,2025-07-29 22:42:13,fit,processed,38.05,original_payment,14.14,store,new,Richard Johnson,2025-07-29 22:42:13
RET2HSCOVIT,5913,2282,2025-03-31 23:09:20,fit,approved,37.27,original_payment,13.24,mail,poor,Brandon Campbell,2025-03-31 23:09:20
RET57LPMDHX,3758,731,2024-10-01 10:44:32,defective,approved,43.7,original_payment,7.07,mail,fair,Emily Morris,2024-10-01 10:44:32
RET1I0LTJOQ,7672,4705,2025-05-31 22:18:09,other,approved,51.0,original_payment,6.41,pickup,fair,Elizabeth Gill,2025-05-31 22:18:09
RETO3SQUFNP,10145,3761,2025-08-25 20:36:30,defective,approved,35.92,store_credit,9.29,store,good,Caroline Orr,2025-08-25 20:36:30
RETL5FWQQK9,12770,3742,2025-06-30 20:33:37,changed_mind,pending,49.25,original_payment,7.52,mail,poor,Michael Myers,2025-06-30 20:33:37
RET4VI89GUB,10028,3517,2024-11-13 08:15:33,fit,approved,41.63,store_credit,6.93,mail,like_new,Mason Douglas Jr.,2024-11-13 08:15:33
RET08L4CYMO,10185,443,2025-06-29 14:56:40,fit,processed,39.89,original_payment,1.8,pickup,new,Cory Wheeler,2025-06-29 14:56:40
RETSYEMCHOM,10079,4999,2025-07-14 21:18:22,fit,processed,30.5,store_credit,1.25,mail,good,Daniel Jones,2025-07-14 21:18:22
RETWQ1INAFP,12135,2535,2025-01-19 00:27:19,changed_mind,processed,27.24,original_payment,3.74,store,good,Corey Vasquez,2025-01-19 00:27:19
RETYJI6DGG3,9026,2857,2025-03-02 06:48:02,fit,pending,41.86,store_credit,10.47,pickup,new,Russell Hurley,2025-03-02 06:48:02
RETY0QFQ3MU,12053,3266,2025-03-07 03:38:01,defective,processed,26.29,original_payment,13.57,pickup,poor,Michael Henry,2025-03-07 03:38:01
RETLV5AQFF1,7867,4720,2025-04-26 19:26:26,fit,processed,25.26,store_credit,2.31,pickup,new,Kristen Alvarado,2025-04-26 19:26:26
RETHZM15DP0,711,1219,2025-01-19 09:37:37,other,completed,40.5,original_payment,11.52,store,new,Kevin Cowan,2025-01-19 09:37:37
RETTYGL5UMB,6642,4857,2024-02-24 04:07:45,fit,pending,46.77,original_payment,12.89,store,good,Angela Miller,2024-02-24 04:07:45
RETB8BGX1E0,452,1323,2025-09-02 20:22:51,changed_mind,processed,59.05,original_payment,1.46,store,good,Richard Nelson,2025-09-02 20:22:51
RETGAKW7SPQ,8892,210,2024-06-29 11:06:45,fit,approved,37.34,store_credit,2.42,mail,fair,Dustin Hickman,2024-06-29 11:06:45
RETL1TMHLYK,2284,665,2025-04-05 17:51:53,other,pending,59.47,store_credit,5.82,store,like_new,Makayla Bennett,2025-04-05 17:51:53
RET0VCRCCM4,473,864,2025-02-27 17:33:21,changed_mind,approved,52.67,store_credit,8.83,store,like_new,Mary Kelley,2025-02-27 17:33:21
RETEYLLTO3U,12202,1212,2025-09-19 19:54:04,defective,completed,43.76,original_payment,11.45,store,like_new,Cameron Graves,2025-09-19 19:54:04
RETGONPJAKL,7328,148,2025-01-29 00:48:40,changed_mind,approved,20.85,store_credit,6.12,store,new,Cassandra Ferguson,2025-01-29 00:48:40
RETAQMYDMRT,7334,183,2025-04-02 11:37:07,changed_mind,pending,40.45,store_credit,9.31,pickup,poor,Mark Jacobs,2025-04-02 11:37:07
RETZ6COUZYG,7987,1341,2025-05-31 04:24:27,other,completed,38.63,store_credit,8.0,store,fair,Dana Yates,2025-05-31 04:24:27
RETDCFNWILF,4240,2341,2025-01-02 19:37:23,fit,processed,42.05,original_payment,12.15,mail,like_new,Daniel Jordan,2025-01-02 19:37:23
RETEWRMNIS2,11002,4203,2024-10-07 00:32:06,changed_mind,completed,30.99,original_payment,0.6,mail,fair,Tina Lee,2024-10-07 00:32:06
RETW6M31XFX,6038,2915,2025-07-02 13:48:25,fit,completed,59.01,original_payment,12.11,mail,new,Kristen Jones,2025-07-02 13:48:25
RET4PIRPGGP,11876,3818,2024-11-16 12:18:10,fit,pending,52.39,store_credit,9.78,mail,new,Kelsey Nunez,2024-11-16 12:18:10
RETJKYGWP1O,7879,4115,2025-09-09 15:54:24,other,pending,41.08,original_payment,2.97,pickup,fair,Travis Elliott,2025-09-09 15:54:24
RET7B5PWPTQ,10383,1094,2024-11-21 01:18:59,defective,approved,33.23,original_payment,9.94,store,new,Christopher Williams,2024-11-21 01:18:59
RET94GUG7K1,5547,2463,2025-09-06 16:44:53,defective,pending,23.26,original_payment,2.16,pickup,fair,Ashley Velez,2025-09-06 16:44:53
RETP4T47THU,8653,3061,2025-08-22 11:18:36,changed_mind,processed,52.65,original_payment,6.87,pickup,poor,Kristen Adams,2025-08-22 11:18:36
RETKZ1V7VLZ,1985,3375,2024-04-18 10:39:52,other,processed,58.1,store_credit,3.66,pickup,good,Jeffery Mullins,2024-04-18 10:39:52
RETB03F3W1F,8433,2978,2024-08-29 18:20:13,fit,processed,67.93,store_credit,7.24,mail,poor,Courtney Marquez,2024-08-29 18:20:13
RETA2WB2KHS,9317,363,2025-06-28 00:33:45,changed_mind,completed,48.23,original_payment,9.37,mail,good,Michael Perez,2025-06-28 00:33:45
RETZJ61EQ3Y,6213,3789,2025-08-29 13:23:06,fit,approved,21.5,original_payment,11.57,pickup,new,Daniel Brown,2025-08-29 13:23:06
RETE9AFNCOV,7322,4818,2025-03-23 01:30:13,other,completed,41.55,original_payment,13.39,pickup,poor,Kristen Evans,2025-03-23 01:30:13
RET05UXVKWC,6876,4380,2025-07-12 03:10:15,changed_mind,approved,37.75,store_credit,7.12,pickup,good,Willie Dennis,2025-07-12 03:10:15
RETAOJVE7G7,881,3145,2025-05-01 01:06:54,fit,pending,41.73,store_credit,5.68,mail,new,Lindsey Lee,2025-05-01 01:06:54
RET437FYZ4T,9885,2531,2025-09-24 00:41:47,defective,approved,73.7,original_payment,7.0,store,new,Cynthia Bowen,2025-09-24 00:41:47
RETK4VZVPD9,8176,4444,2025-01-04 22:15:27,other,pending,40.92,original_payment,9.79,store,like_new,Tammy Brown,2025-01-04 22:15:27
RET4GDHAA3W,1702,236,2025-08-29 22:58:48,defective,processed,37.29,store_credit,10.04,store,like_new,Lisa Adams,2025-08-29 22:58:48
RET26F15FUQ,5185,1657,2025-02-07 10:18:10,other,completed,32.42,original_payment,6.01,pickup,new,Caitlyn Ortiz,2025-02-07 10:18:10
RETLDKOERL6,2085,235,2025-09-04 18:57:59,fit,approved,46.6,original_payment,5.61,mail,fair,Wesley Rhodes,2025-09-04 18:57:59
RETQO4Y2LB9,2919,3408,2025-07-14 09:01:12,fit,processed,71.11,original_payment,14.63,store,good,George Griffin,2025-07-14 09:01:12
RETI34NJRUQ,1785,4143,2025-06-26 18:33:42,changed_mind,pending,47.37,original_payment,11.86,mail,good,Andrea Lewis DDS,2025-06-26 18:33:42
RETMLUMLA0M,1718,2954,2025-04-20 05:47:53,defective,approved,68.07,store_credit,3.95,store,poor,Regina Valenzuela,2025-04-20 05:47:53
RETE4QG1K5F,8651,4956,2025-08-08 02:34:46,fit,approved,18.84,original_payment,5.54,store,fair,Cole Mclean,2025-08-08 02:34:46
RETJ5XLUSIY,266,3045,2024-12-24 14:00:20,fit,completed,32.7,original_payment,13.23,pickup,like_new,Christopher Butler,2024-12-24 14:00:20
RET4WVKZ2EO,827,2573,2025-03-17 17:38:42,other,completed,34.46,store_credit,5.89,pickup,fair,Corey Mitchell,2025-03-17 17:38:42
RETF5ITPSO0,11332,3731,2025-04-19 05:26:00,changed_mind,pending,26.95,original_payment,10.07,pickup,poor,Lindsey Duncan,2025-04-19 05:26:00
RETZQWB9HNR,11783,4398,2024-07-21 02:49:02,changed_mind,approved,43.28,store_credit,7.81,mail,poor,Mr. Carlos Solis,2024-07-21 02:49:02
RET0RQBB4J6,2289,2281,2024-02-23 20:15:12,fit,completed,53.09,original_payment,12.27,pickup,good,Aaron Torres,2024-02-23 20:15:12
RETOUF8U5UT,9881,3946,2024-11-25 02:02:39,fit,pending,61.89,original_payment,3.02,mail,new,Lauren Hamilton,2024-11-25 02:02:39
RETS8SQ7LUA,5240,3507,2025-04-24 03:55:57,fit,processed,83.35,store_credit,6.31,mail,poor,Sarah Richardson,2025-04-24 03:55:57
RET20GWRPGN,1406,2201,2025-09-15 05:55:00,changed_mind,processed,64.17,original_payment,6.05,mail,poor,Kevin Garcia,2025-09-15 05:55:00
RETQ5D86NRH,9408,3787,2024-07-11 08:41:33,changed_mind,pending,41.54,store_credit,3.96,pickup,new,Randall Rodriguez,2024-07-11 08:41:33
RETCWCN1FVE,4979,3008,2024-06-10 07:20:07,fit,pending,55.16,original_payment,2.68,pickup,fair,Nathan Odom,2024-06-10 07:20:07
RETEBIC4J6Q,3022,4874,2025-08-17 05:34:57,fit,completed,28.53,store_credit,12.04,pickup,good,Melissa Holland,2025-08-17 05:34:57
RET6G0FOUU2,6811,4384,2025-06-25 23:40:26,changed_mind,processed,37.19,original_payment,3.16,mail,fair,Jamie Knight,2025-06-25 23:40:26
RET0Y0LNXHL,2960,2031,2025-09-13 18:01:01,other,completed,56.24,original_payment,13.8,pickup,good,Stephanie Harper,2025-09-13 18:01:01
RET1GEDD4A3,1877,4149,2024-12-29 08:04:41,fit,approved,31.06,store_credit,8.88,mail,like_new,Luis Mccormick,2024-12-29 08:04:41
RETKH4UNEW6,10047,1228,2025-08-29 08:16:27,fit,processed,35.57,store_credit,4.98,pickup,new,Robert Hanson,2025-08-29 08:16:27
RETKLW46O7N,5558,3487,2025-05-28 18:55:22,defective,approved,39.3,original_payment,5.78,mail,fair,Gary Hart,2025-05-28 18:55:22
RET2RKVU8J4,4885,248,2025-02-16 18:13:00,changed_mind,completed,40.29,store_credit,6.3,mail,new,Jennifer Lawson,2025-02-16 18:13:00
RETC2NIA92M,11157,2390,2024-05-28 08:47:30,changed_mind,approved,46.04,original_payment,2.21,store,poor,Andrew Barrera,2024-05-28 08:47:30
RET6Y6FYY9N,22,3836,2025-01-10 04:14:45,changed_mind,processed,58.74,original_payment,8.85,pickup,poor,Jennifer Cooley,2025-01-10 04:14:45
RET223QXY40,11916,1950,2025-05-21 03:50:30,fit,processed,42.64,store_credit,14.06,pickup,new,Kim James,2025-05-21 03:50:30
RETX3U2R1WN,6899,4416,2024-08-28 12:01:16,fit,approved,35.04,original_payment,6.27,pickup,like_new,Jennifer Peterson,2024-08-28 12:01:16
RETVC0Y185O,12682,3263,2025-03-18 08:52:34,fit,processed,36.81,original_payment,1.46,store,poor,David Flowers,2025-03-18 08:52:34
RET498HOBPM,8722,3127,2025-02-07 18:39:49,defective,pending,52.46,original_payment,4.73,mail,fair,James Jones,2025-02-07 18:39:49
RETPPTBAVHU,1568,4400,2025-07-25 13:41:31,fit,completed,51.01,original_payment,6.76,mail,like_new,Timothy Beck,2025-07-25 13:41:31
RETG5LCS7FB,9705,3919,2025-06-07 19:59:34,changed_mind,pending,28.05,original_payment,2.8,mail,fair,Samantha Mccarthy,2025-06-07 19:59:34
RET14B7THJU,2930,3525,2025-09-11 10:08:11,fit,completed,33.95,store_credit,13.11,pickup,fair,Anna Irwin,2025-09-11 10:08:11
RETCBWFSNJI,7132,1648,2025-08-20 05:14:55,changed_mind,processed,50.76,store_credit,5.97,store,good,Michele Newman,2025-08-20 05:14:55
RET91IVK6EZ,5511,3252,2024-09-05 11:13:25,other,processed,29.14,original_payment,12.45,pickup,new,Amy Walters,2024-09-05 11:13:25
RETXBPHB4JO,169,3544,2025-09-08 14:09:56,fit,processed,24.91,original_payment,0.31,mail,new,Lori Rhodes,2025-09-08 14:09:56
RETPK24OVSB,7139,3933,2025-05-31 06:00:40,changed_mind,pending,53.12,original_payment,7.49,mail,poor,Dana Murray,2025-05-31 06:00:40
RETY8FTDVSB,12769,898,2025-08-22 00:02:27,defective,pending,46.04,original_payment,10.8,store,fair,April Clarke,2025-08-22 00:02:27
RETFSFD3TDU,9563,308,2024-11-29 03:01:03,changed_mind,approved,59.4,original_payment,7.85,pickup,fair,Vanessa Harvey,2024-11-29 03:01:03
RETX9DRY16D,8210,1640,2025-05-30 05:28:05,changed_mind,completed,41.29,original_payment,7.56,store,like_new,Michael Snow,2025-05-30 05:28:05
RETQ041YTSV,3603,4028,2025-08-19 06:41:52,changed_mind,pending,34.26,original_payment,14.34,store,poor,Ashley Mitchell,2025-08-19 06:41:52
RETFK1XTKS4,9880,4471,2025-08-22 03:15:10,defective,processed,33.37,original_payment,13.38,pickup,poor,Gregory Baker,2025-08-22 03:15:10
RETRDTV0TXM,4298,625,2025-09-11 05:11:08,changed_mind,completed,46.05,store_credit,14.55,store,fair,Mary Quinn,2025-09-11 05:11:08
RETMFOLG8RG,4011,734,2024-07-14 11:27:31,other,approved,26.27,original_payment,12.53,pickup,fair,Keith Davila,2024-07-14 11:27:31
RET2VYGIMXF,8737,2868,2024-11-07 18:02:47,changed_mind,pending,32.1,store_credit,2.19,pickup,poor,Claudia Arroyo,2024-11-07 18:02:47
RETDPM0RZ6H,10296,2418,2024-07-25 04:30:24,changed_mind,completed,55.09,store_credit,11.7,store,like_new,Tracy Cox,2024-07-25 04:30:24
RETQ1HXSC5I,10936,4176,2025-03-18 00:31:58,fit,approved,68.2,store_credit,10.82,pickup,fair,Michael Gould,2025-03-18 00:31:58
RETSM2187DO,10249,844,2025-02-04 22:17:37,fit,processed,41.89,original_payment,4.62,mail,fair,Kevin Bruce,2025-02-04 22:17:37
RETJXP83FEK,3619,709,2025-09-13 22:36:19,fit,pending,57.57,store_credit,14.52,pickup,fair,Christine Richardson,2025-09-13 22:36:19
RETVFVTFE75,10348,2531,2025-08-13 09:01:06,changed_mind,approved,14.07,original_payment,8.16,mail,fair,Michael Valencia,2025-08-13 09:01:06
RET4NBDCK69,3797,1211,2025-05-27 13:38:24,fit,completed,33.07,original_payment,1.95,store,fair,Andre Cardenas,2025-05-27 13:38:24
RETSDOFL8ZY,7145,1432,2025-08-10 22:18:58,changed_mind,processed,24.54,store_credit,9.29,pickup,poor,Samuel White,2025-08-10 22:18:58
RETP2XQNDS3,6037,2792,2025-04-01 10:31:58,other,pending,69.92,original_payment,6.5,pickup,poor,Douglas Freeman,2025-04-01 10:31:58
RETUA71U1SU,1065,175,2024-09-18 20:19:53,defective,processed,49.72,store_credit,9.11,store,good,Marcus Reed,2024-09-18 20:19:53
RETYVZ7GKA0,12717,4961,2025-02-04 07:33:37,changed_mind,pending,54.97,store_credit,5.08,store,good,Maria Harper,2025-02-04 07:33:37
RETKG6SDOP0,4606,1387,2025-07-07 07:17:26,changed_mind,pending,34.15,store_credit,1.03,store,good,Corey Collins,2025-07-07 07:17:26
RET5941B0BX,4900,607,2024-11-04 17:25:54,defective,completed,85.9,store_credit,4.73,pickup,good,Amy James,2024-11-04 17:25:54
RETNY2MQ54S,2279,1882,2025-03-29 23:05:56,fit,processed,34.24,original_payment,3.51,pickup,fair,Michael Oliver,2025-03-29 23:05:56
RET0B3PZUTU,8952,4631,2025-09-16 01:18:56,fit,approved,76.35,store_credit,4.35,mail,new,Max Graham,2025-09-16 01:18:56
RETABUBGCLF,5338,1530,2025-05-14 08:05:12,defective,pending,35.4,original_payment,2.59,store,like_new,Matthew Sanchez,2025-05-14 08:05:12
RETCCYPJQ7Z,6539,2985,2025-09-18 02:34:38,fit,processed,50.21,original_payment,5.02,pickup,fair,Tracy Rivera,2025-09-18 02:34:38
RET2MU99GH9,6546,1269,2025-05-07 10:31:37,fit,processed,34.45,original_payment,4.14,pickup,new,Ashley Morales,2025-05-07 10:31:37
RETNOUHBZ9B,1539,1064,2025-03-15 01:20:02,fit,approved,44.55,store_credit,13.16,pickup,good,Michael Taylor,2025-03-15 01:20:02
RETTOUKZY6R,5400,4398,2024-11-17 05:11:16,other,processed,40.17,original_payment,8.74,pickup,good,Mario Watkins,2024-11-17 05:11:16
RET19ZCKFEG,7657,122,2024-12-25 04:38:12,other,pending,89.89,original_payment,3.26,store,like_new,Karl Stafford,2024-12-25 04:38:12
RETVUWU8BLF,5026,2254,2025-08-06 22:48:29,fit,processed,36.85,store_credit,5.83,mail,good,Andrew Black,2025-08-06 22:48:29
RETWXYNIWOM,2816,3784,2025-03-20 16:03:39,fit,approved,52.63,store_credit,7.16,pickup,poor,Olivia Perez,2025-03-20 16:03:39
RETL3CHMJ2V,7829,3697,2025-03-02 03:50:38,changed_mind,processed,42.49,original_payment,5.79,mail,fair,Joshua Wright,2025-03-02 03:50:38
RETIDQBDH7X,5846,2289,2025-05-11 09:41:26,changed_mind,completed,57.05,original_payment,11.96,store,good,Gina Webb,2025-05-11 09:41:26
RETMZYO5AI7,2476,284,2024-07-12 13:50:19,fit,approved,61.71,store_credit,4.48,mail,like_new,Linda Wiggins,2024-07-12 13:50:19
RET34AARPF7,7044,267,2025-08-31 16:06:28,changed_mind,approved,37.37,original_payment,11.94,mail,fair,Edwin Brady,2025-08-31 16:06:28
RETCICDOLN5,4637,2309,2025-01-18 19:33:58,fit,approved,39.24,store_credit,7.01,pickup,poor,Matthew Fisher MD,2025-01-18 19:33:58
RET3YOROVDY,6895,3584,2025-07-02 12:42:54,other,approved,40.77,original_payment,0.24,store,new,Jessica Walker,2025-07-02 12:42:54
RETZUMWZIT3,9604,3727,2025-07-09 06:16:40,changed_mind,processed,59.59,store_credit,6.87,store,new,Michael Miller,2025-07-09 06:16:40
RETNHAUN14V,12536,4839,2025-08-09 06:03:49,changed_mind,approved,54.31,store_credit,11.56,mail,like_new,Dorothy Park,2025-08-09 06:03:49
RET7EZG3C44,11362,4524,2025-03-24 22:34:46,changed_mind,pending,49.29,store_credit,11.51,pickup,like_new,Shelley Gaines,2025-03-24 22:34:46
RET7RQI1COW,5298,1122,2025-08-14 01:43:21,defective,completed,38.55,store_credit,11.12,store,new,Jason Ellis,2025-08-14 01:43:21
RETSBEZPZ6W,520,425,2025-09-10 06:35:52,changed_mind,processed,47.73,original_payment,3.43,pickup,fair,Amy Patterson,2025-09-10 06:35:52
RET4KTAI1V3,11707,172,2025-07-14 19:21:38,changed_mind,pending,28.89,store_credit,1.64,store,fair,Carrie Colon,2025-07-14 19:21:38
RETB8PW81NR,3057,1039,2025-08-14 10:18:18,fit,approved,24.13,original_payment,4.39,store,fair,Stephanie Irwin,2025-08-14 10:18:18
RETQACBLN24,11269,2130,2025-08-09 07:02:38,fit,approved,38.87,original_payment,14.84,mail,good,Fred Livingston,2025-08-09 07:02:38
RETB5OQ80RN,5052,666,2024-11-22 04:11:17,fit,pending,43.16,store_credit,6.54,store,good,Jennifer Bailey,2024-11-22 04:11:17
RETZFR39MEK,12391,4719,2025-09-17 16:26:11,changed_mind,pending,52.93,original_payment,9.56,pickup,good,Nicholas Gonzalez,2025-09-17 16:26:11
RET2NQUNM88,6947,2232,2025-08-30 11:13:37,other,processed,33.82,original_payment,12.21,pickup,like_new,Adam Cruz,2025-08-30 11:13:37
RET5JTF3XL3,10046,30,2024-07-23 06:45:49,defective,processed,49.02,original_payment,4.4,store,fair,Tiffany Richmond,2024-07-23 06:45:49
RET3YDMMJ68,9248,4391,2025-08-20 23:04:59,changed_mind,processed,36.98,original_payment,8.07,mail,new,Patricia Costa,2025-08-20 23:04:59
RETWBQBVZFE,9893,2056,2025-03-28 02:56:25,fit,pending,28.04,original_payment,0.78,store,good,Cody Compton,2025-03-28 02:56:25
RETB9MOV2AL,9137,1042,2025-07-27 16:00:04,other,approved,52.41,original_payment,2.72,mail,new,Patrick Walker,2025-07-27 16:00:04
