return_item_id,return_id,order_item_id,quantity_returned,item_condition,refund_eligible,restockable
RI6BEYEG4H,RETPNA7POFE,300055,1,like_new,t,t
RIPVB1VOVX,RETOHDIHMSK,27950,1,like_new,t,f
RIYBULE0R6,RETZ5MW9OCK,99811,1,like_new,t,t
RI8MY62XT7,RETQ4MCHIKP,172752,1,like_new,t,t
RINLKAT0V0,RETQ4MCHIKP,172751,1,like_new,t,t
RI1IVFOUAR,RETPT185HLM,255119,1,damaged,t,t
RI97HNMKMS,RETIP1WQ08X,13639,1,worn,t,f
RIKFPFOO1J,RETIP1WQ08X,13638,1,like_new,t,t
RINRP41HC8,RETLCT9Y4L7,170583,1,damaged,t,t
RI1OASGE0L,RETMWN9G3EW,150387,1,like_new,t,t
RIEMV37V3E,RETECPIONJC,177556,1,damaged,f,f
RILOY2STO1,RETQGWKKP8N,101412,2,like_new,t,f
RI0NA2EBH7,RETF6YUEHTL,295351,1,damaged,t,t
RI5R9CABS8,RETF6YUEHTL,295350,1,like_new,t,t
RI736RLDZM,RETHGWGWD6U,233146,1,like_new,t,t
RIAFMZ6LYJ,RETPS9T6O3M,34853,1,like_new,t,t
RIHJ2FY9NK,RETPPKDKAXD,218052,1,like_new,t,t
RIOWCIO83Q,RETPPKDKAXD,218051,1,like_new,t,f
RI8YE9VRG5,RETG8OAZJC5,24069,1,like_new,t,t
RIW0EFIPX2,RETG8OAZJC5,24068,1,like_new,t,f
RIDEXXBNZ0,RETG11VN4ZO,280699,1,like_new,f,t
RIUV75PYVY,RETG11VN4ZO,280697,1,like_new,t,t
RIAO98W1PT,RETL2G7QCX9,196666,1,like_new,f,f
RI9NP570WO,RETY23JG0QH,158091,1,worn,t,t
RII811K4PP,RETZ0O9GAW7,2033,1,damaged,t,t
RIEI2T7PC8,RETMLWLYVKE,264,1,like_new,t,t
RIQMXZJZIO,RETLFKXX6FF,97709,1,damaged,t,t
RI1DAQ270J,RET2NLW6P1W,47361,1,worn,t,f
RIYC9TGBJT,RETGHHSBTXV,117447,1,like_new,t,t
RI67MSR92I,RETHKVM3D4L,139859,1,like_new,f,t
RITW6H65TS,RETHKVM3D4L,139856,1,like_new,t,t
RI3NMR3ND6,RET1LNO6S9V,196606,1,damaged,f,t
RIIZA4P7ZV,RET87TH349K,16866,1,like_new,t,t
RII4N2449K,RETBNLQRP14,67338,1,like_new,t,f
RIU0594UVS,RETBNLQRP14,67337,1,damaged,t,t
RIRFSTB9GW,RET3JYGXA7Y,35500,1,like_new,t,f
RI2T7AF3OY,RET3JYGXA7Y,35499,1,like_new,t,t
RISI8K0GYX,RETWW71PIH7,117919,1,like_new,t,t
RIBGMTFRNF,RETWW71PIH7,117917,1,worn,t,f
RIAEC2KRP4,RETB1IBAYAU,258817,1,like_new,t,t
RI818378TC,RETRJSR6A3N,280253,1,like_new,t,t
RIQKK0QP8T,RETRJSR6A3N,280252,1,like_new,t,t
RIVX7345G0,RETCWBJA2MF,285737,1,like_new,t,t
RIRYBPDAWE,RET44IM85SH,192473,1,damaged,t,t
RIPOXTIJBH,RET77H6P7QE,293056,1,like_new,t,t
RI43NMUM48,RET77H6P7QE,293057,1,like_new,t,t
RI9MJJYRZ6,RETAP7CY9XL,130995,1,damaged,t,f
RIEC6T3YLB,RETAP7CY9XL,130994,1,damaged,t,t
RIVUV3P8XH,RETLCBU3RNA,7055,1,damaged,t,t
RIZJPXXWBI,RETVR6IH84X,268497,1,like_new,t,t
RI2Y97JM5K,RETVR6IH84X,268496,1,damaged,t,f
RIJUGXAV4U,RET8RIN37J2,122209,1,like_new,f,t
RITF6VZQE8,RET0K3398BE,241769,1,like_new,t,t
RIBUE8Y3QL,RETI86FJ9MD,166371,1,like_new,t,t
RI6VY3D6RP,RETVC3XMRQX,119147,1,like_new,t,t
RI3TNADKD9,RETFJX7G83Z,163884,1,like_new,t,t
RI91BGMNGS,RET2LPS7NOO,280430,1,like_new,f,t
RIC4IHA0M4,RET2A5LH0N0,98743,1,like_new,f,t
RIU1W0DOSC,RET2A5LH0N0,98744,1,worn,t,t
RIGKMROWOQ,RETZ0SLCGNV,97149,1,damaged,t,t
RIZ55NEKER,RETZ0SLCGNV,97146,1,like_new,t,f
RIU1ODXNGC,RET8R5DGIVW,270293,1,like_new,t,t
RIZSNK5GLY,RETZZXVK0FI,140935,2,like_new,t,t
RI0O7BSQK1,RETZZXVK0FI,140936,1,damaged,t,t
RIO8LI2A2A,RETNWKSCVBE,167337,1,like_new,f,t
RIWIY2BBAA,RETNWKSCVBE,167336,1,like_new,t,t
RI3M65QFGR,RETUZX21TKL,40139,1,like_new,t,t
RIED8JRZ0L,RETA9WO6SDD,166957,1,like_new,t,t
RIPDO1N1EE,RETGNQMYF1X,159424,1,like_new,t,t
RIWHMUZQ5W,RET25AYT7LF,75550,1,like_new,f,t
RI5SI9XUSU,RET25AYT7LF,75549,1,damaged,f,t
RIIGQB989W,RETOL1X63VW,291044,1,like_new,t,t
RIP3PFFT1J,RETOL1X63VW,291045,1,like_new,t,f
RIZ7W3Y6D6,RETQUO2PBD8,35073,1,like_new,t,t
RIBY6P5LAE,RETARDO95RE,112014,1,worn,t,t
RIXL3GI60F,RETARDO95RE,112013,1,worn,t,t
RI8D2HF1SS,RET3OK9SBRZ,103479,1,like_new,f,t
RIN1W55ID1,RET3OK9SBRZ,103478,1,like_new,t,t
RI8QPAB7RG,RETV3E2BVZ1,281048,1,like_new,t,t
RI3VNIFWMU,RETV3E2BVZ1,281047,1,like_new,t,t
RIHLZ73ZPK,RET9Q2XIAZ2,289573,1,like_new,t,t
RID2KK6IM7,RETI865QBOH,276436,1,damaged,t,t
RIBJRHAHFQ,RETI865QBOH,276435,1,damaged,t,t
RISOLP6X7Y,RETTDCG3WN3,131767,1,like_new,t,t
RIZC0S94FT,RET1QHZG7U6,82146,1,worn,t,t
RI3ETVNEYQ,RETCC171YFW,246923,1,like_new,t,t
RIOP7C1UQ7,RETCC171YFW,246924,1,worn,t,t
RI079HN400,RETT66L891F,190171,1,like_new,t,t
RI6OHT0P7Q,RETT66L891F,190170,1,like_new,t,t
RIV26VF3OR,RETZWATD4XD,302725,1,like_new,f,f
RI9K6WYKLA,RETJJ84PO7Q,87215,1,like_new,t,t
RINFLKXK9F,RETJJ84PO7Q,87216,1,worn,t,f
RI18NOLNVV,RETBU77D61D,106162,1,like_new,t,t
RIO7LGWULX,RETBU77D61D,106161,1,damaged,t,t
RI42RHGGB0,RETZYYUKQFU,290169,1,worn,t,t
RI7RPLZZ2C,RETZJL2IM2X,56294,1,like_new,t,f
RIH13G1GQH,RETZJL2IM2X,56296,1,like_new,t,f
RIXW5MBQVW,RET7JFW00FN,39172,1,like_new,t,t
RIKFO3XY7O,RET7JFW00FN,39170,1,worn,t,t
RI83D80CXP,RET1V1I1RH2,27895,2,like_new,t,t
RIR75793GB,RETEZJ1K4XG,290594,1,worn,t,t
RIB6HEZPA5,RETEZJ1K4XG,290595,1,like_new,t,t
RI9O82MEGK,RETKO6WT3H5,65219,1,like_new,t,f
RICOJSECU9,RETTPX9BFRC,205512,1,like_new,f,t
RIKXQ5NBRJ,RETTPX9BFRC,205513,1,worn,f,t
RI42C25KSA,RETYNT9VWBB,23341,1,damaged,t,t
RIC028MXRY,RETYNT9VWBB,23342,1,like_new,t,t
RIICUQ4YNG,RETADVQVMSY,127512,1,like_new,t,t
RI940T9XZ0,RETADVQVMSY,127513,1,worn,t,f
RISWCXGU48,RETEW2FBXAV,252321,1,like_new,t,f
RI6ZKWJXAZ,RETEW2FBXAV,252319,1,like_new,f,t
RIOKLMTGQ2,RETAQ8OY19J,257250,1,damaged,t,t
RI0Q0PXQMX,RETG1DY7K2X,127150,1,worn,t,t
RI9IVGZEIR,RETG1DY7K2X,127149,1,like_new,t,t
RIOGPDHQN5,RET5P5H3PS2,98018,1,damaged,t,t
RIA9EO9ZAF,RETEGCTOLDS,183361,1,like_new,t,t
RILVBGMX2O,RETSE6SZZME,30239,1,like_new,t,f
RIWV66QW4M,RETSE6SZZME,30242,1,like_new,t,t
RIEZVU2GJS,RET1RI3J3F8,187952,1,like_new,t,t
RIQHSMF1LR,RET1RI3J3F8,187951,1,like_new,t,t
RICFU6TRKM,RET2XQKSKA7,46367,1,like_new,t,t
RIQRU10KXW,RET2XQKSKA7,46365,1,like_new,f,t
RI97HO5W1M,RETIANU30IX,182330,1,worn,f,t
RI971U7OIK,RETIANU30IX,182331,1,worn,t,t
RI8E49P8NZ,RETFROMAJ90,267067,1,like_new,t,t
RI88CQU7AE,RETESMZE9J4,267890,1,like_new,t,t
RI2HHQ6Y6E,RETS9IUXQWN,256090,1,like_new,t,t
RIFF8GMIKY,RETS9IUXQWN,256091,1,like_new,t,t
RIKZA6FJ2H,RETTIA78D4A,16724,1,like_new,t,t
RIXEIIW1WS,RETRHRMG2VL,137081,1,like_new,t,f
RIO0AA36UB,RETIX3HL6OT,969,1,like_new,t,f
RI9D3XJNUU,RET1QQBYNKT,220279,1,like_new,t,t
RISNWQVUMJ,RETUZ2CU38T,8306,1,like_new,f,t
RI2R3PK758,RETUZ2CU38T,8307,1,damaged,t,t
RIF4LYPIMG,RETE5RZ3ZK3,222770,1,like_new,t,t
RIU86DQXKD,RET8Y9TCJ9U,191097,1,like_new,t,t
RIAV4890SU,RETRZD0F0XS,264776,1,like_new,t,t
RICZNJGQ76,RETRZD0F0XS,264777,1,like_new,t,t
RINZCAFV8N,RETIM0353XS,211324,1,worn,t,t
RIGE8R1JKL,RETHWI7SQAV,173848,2,like_new,t,t
RI8PE18M58,RETFGZ0369X,126110,2,like_new,t,t
RI2JNGYH2D,RETT49NLIII,206560,1,like_new,t,t
RI6CSJRZWS,RET656BC6BK,112275,1,worn,t,t
RIXZ1EO9AO,RETWTOVN0JK,305585,1,like_new,t,t
RI5JDA8NTF,RETWTOVN0JK,305584,2,like_new,t,t
RI4MP4CWCP,RETNFEHWJBI,125044,1,like_new,f,t
RIWASAD0WW,RETV6X7IW32,156323,1,like_new,t,t
RIRZZNMGRR,RETV6X7IW32,156324,1,damaged,t,t
RIS0WOO7KR,RET6RII3IOG,89470,1,like_new,t,t
RI020F3NOL,RET6RII3IOG,89469,1,worn,t,f
RIYK0Y4U9F,RET641OHHIP,142311,1,damaged,t,t
RIJF7S17GU,RET9Q209UXX,265609,1,like_new,f,f
RIIUZYLFY1,RET9Q209UXX,265606,1,worn,t,f
RIZEILB5PD,RET6OF175B0,139195,1,like_new,t,f
RIRDCJXC0Z,RETNHFFGJFW,121474,1,like_new,t,t
RIX0YQD9HH,RETNHFFGJFW,121472,1,like_new,t,t
RILPSTGG2Z,RETMHFD13X8,281519,1,like_new,t,t
RI0FVU1KFJ,RETMHFD13X8,281520,1,like_new,t,t
RI07ICX6C2,RETHG9JHCG9,172550,1,damaged,t,t
RIMJZPTQ80,RETKIY9MSV5,251933,1,like_new,t,t
RIG66LNRLM,RETKIY9MSV5,251932,1,like_new,t,t
RITQXAPL48,RETD82MBF76,165515,1,damaged,t,t
RIQZ965H90,RETOWW1H8X3,255100,1,damaged,t,f
RIQD3RW1GS,RETOWW1H8X3,255099,1,like_new,t,t
RIT8GHYXHL,RETVHKBNETY,243622,1,damaged,t,t
RI881YEGUB,RETZ8R7F9IA,183924,1,worn,t,t
RIEARIUBCL,RETZ8R7F9IA,183923,1,worn,t,t
RIWWS0QZGH,RET9RPLLWK6,187045,1,like_new,t,t
RI5QS0I7EO,RET9RPLLWK6,187044,1,like_new,t,t
RIJR5BF4W3,RET2AM4A2ZE,205997,1,damaged,t,f
RI43BQKHT6,RET195EJAU4,165719,1,like_new,t,t
RI9PI8KKPH,RET195EJAU4,165720,1,like_new,t,t
RI35YTDYZ3,RET69ONN89K,90022,1,like_new,t,t
RI2JRC4BIC,RETLQHSVKUX,298304,1,like_new,t,f
RIQ7BV6U1P,RETZV9T7HRV,285451,1,like_new,t,t
RIDR4MZLID,RETZV9T7HRV,285450,1,like_new,t,f
RIDWT969YU,RET8TB628F5,194843,2,like_new,t,t
RIGBFYM968,RETIANYNGV8,28623,1,like_new,t,t
RIA0A6H6LW,RET5X8R517B,165,1,like_new,t,t
RI7VLVGUXN,RET5X8R517B,164,1,like_new,t,t
RI1KHCY2GL,RETZ4DHBU4P,156593,1,damaged,t,t
RIV7E3PPY6,RETEQNQLJS5,151873,1,like_new,t,t
RIB8UYRHDQ,RETGI38O8QH,189035,1,like_new,t,t
RIDQ9XUD25,RET9LQP9AVJ,274323,1,like_new,t,t
RII36O4HFA,RET9LQP9AVJ,274324,1,like_new,t,f
RIO55ETH08,RETAZE8AB4U,58320,1,damaged,t,t
RI9SLSZBYE,RET44HN8WTE,221977,2,damaged,t,t
RIRACNDRHG,RETLWG4A8T1,224286,1,like_new,t,t
RILXFU4R1C,RETCPH1Z5GM,259475,1,worn,f,t
RICKGFX5VQ,RET4ELJGOO7,156244,1,like_new,t,t
RILEK3WFM3,RETS2ZQ16AD,143997,1,like_new,t,t
RI5CV2NPZV,RETS2ZQ16AD,143995,1,like_new,t,t
RI81S0M8GM,RETCB0PUM4M,72225,1,like_new,t,t
RI75H4PRD3,RETCB0PUM4M,72227,1,worn,t,f
RI6U910TWA,RETVSDCUWLR,141735,1,worn,t,t
RI1YKB94JQ,RETVSDCUWLR,141736,1,damaged,t,t
RIVVOEBRC1,RET2REZ40G4,121499,1,damaged,f,f
RISQG12CWX,RETT7RF3LN2,191862,1,like_new,t,f
RIBX3OARS8,RET7UFDV2DH,234538,1,damaged,t,f
RIAD4HIKH5,RET7UFDV2DH,234537,1,worn,t,t
RIDKQCHMRV,RET8N4KARXG,112662,1,like_new,t,f
RIHM6EJKNF,RET8N4KARXG,112663,1,damaged,t,t
RII19NLXLG,RETS6WD44SC,77667,1,like_new,t,t
RIQ062AHAG,RETS6WD44SC,77668,1,like_new,f,t
RIK51NJ05A,RET41WW9L9I,69746,1,like_new,t,t
RI4LSCH75G,RETA77TXASB,197748,1,like_new,t,t
RIZGIGK6C4,RETFX0DVMA0,259046,1,like_new,t,t
RI8PHQJNC5,RET4TGFPA80,46753,1,like_new,t,f
RIHRX78JQL,RETQXL85ZII,80482,1,like_new,f,f
RIX4G8749V,RETQXL85ZII,80481,1,like_new,t,t
RI7P39N87E,RETLOZMAOH8,43260,1,like_new,t,t
RIXH5YTWK1,RETLOZMAOH8,43261,1,worn,t,t
RI6YT2JXC3,RETMDXHH30Q,145344,1,worn,t,f
RIV8LM6YUH,RETTZ356AOK,277070,1,like_new,t,t
RI41280JW0,RETF8VIYHNE,185343,1,like_new,t,t
RIGKKA8QDZ,RETA9S2T75M,18887,1,damaged,t,t
RI4SOENFFD,RETATSQKIRG,242063,1,like_new,t,t
RIHYUO2SX6,RETATSQKIRG,242064,1,like_new,t,t
RIMK1SSM35,RETU56WWBZU,305520,1,like_new,t,t
RIX4W9XGWL,RETGBAY97HV,295581,1,like_new,t,t
RIP46OJHIO,RETGAP8HOYA,10209,1,worn,f,t
RIRB4JZMJ5,RETGAP8HOYA,10208,1,like_new,t,t
RI2XGY0OTY,RETI0FPV1QS,69819,1,like_new,t,f
RIHH5VIE28,RETNS3H0G9W,134206,1,like_new,t,t
RI2ER0QE8B,RETNS3H0G9W,134205,1,like_new,t,f
RIYPUUWY2E,RETLQ049TOK,3758,1,like_new,t,f
RISREPHY4L,RETLQ049TOK,3760,1,like_new,f,t
RI93QF2QR9,RET74ZPPOKT,150934,1,worn,t,t
RI4RGXLW63,RETWT2ABN7F,216810,1,damaged,t,f
RIFWBL6N6Z,RETWT2ABN7F,216807,1,damaged,t,t
RI545TIBI5,RET9EPLPMQ1,208741,1,like_new,t,f
RIHEAA1WKJ,RET9EPLPMQ1,208739,1,like_new,t,t
RI0ZLUST7Y,RETNIJPY9U2,200603,1,like_new,t,t
RIMWPP9EIT,RETNIJPY9U2,200602,1,like_new,t,t
RI1XHST86Q,RET5QQWPN1P,121947,1,worn,t,f
RIXISYYDXY,RETWYAXCQXH,120402,1,like_new,t,t
RI3EPDJB5C,RETWYAXCQXH,120405,1,like_new,t,t
RI86I3LDJC,RETOKPBC1MN,213407,1,worn,t,t
RIXCHE11CP,RETNEU3DXXS,219365,1,like_new,t,t
RIP88HN19J,RETNEU3DXXS,219364,1,like_new,t,t
RI783VYACP,RET24DHX9FO,28296,1,like_new,t,t
RILZ3BCKP4,RET9VE6KOFP,276317,1,like_new,t,t
RI2257DJK9,RET9VE6KOFP,276314,1,worn,t,t
RIGFFSSJXZ,RETEB4X3V00,229578,1,like_new,t,t
RI0IGU4HQF,RETANLWL4IK,238253,1,like_new,t,t
RIEWU4BMUW,RETANLWL4IK,238251,1,like_new,t,t
RI71EI3M2N,RETRXNQHNU9,308413,1,like_new,t,t
RI7CBKVRX2,RETKQ16EV4L,8879,1,like_new,t,t
RIX5P6YJNG,RET1WVOWH16,250558,1,like_new,t,t
RINYRCKA78,RETAX5CQTP6,74023,1,like_new,t,t
RIYSXSW1OR,RETMJTX3ETE,208025,1,like_new,t,t
RIJX4YF64Q,RETMJTX3ETE,208026,1,damaged,t,t
RI35JFVJPK,RETGNLX6LSJ,305801,1,damaged,t,t
RI125Z5FQE,RETGXWY42AC,238847,1,like_new,t,t
RIU0IAMCHT,RETGXWY42AC,238846,1,like_new,t,t
RIE7UMQYWB,RETROD8EPUW,86709,1,worn,t,f
RIIKG1EO8Q,RETCU6LE5US,307298,1,damaged,t,t
RILNOXUKVW,RETYHSQJCE4,45660,1,damaged,t,f
RIQZIZ2WCW,RETIYXS87QU,88420,1,worn,t,t
RI5VC9W3J5,RETIYXS87QU,88419,1,worn,t,t
RIGIAQE9GC,RET9N5S7LGK,247159,1,like_new,t,t
RIL4OLOHY5,RET9N5S7LGK,247160,1,like_new,t,t
RIPCPCCE25,RET2I0KIENF,204294,1,like_new,t,t
RI2FSBZ409,RETFZ8HMPSW,84323,1,like_new,t,t
RIF1OGXCBS,RETFZ8HMPSW,84322,1,damaged,t,t
RIZLSKVAVW,RET05NOJ7UP,86445,1,like_new,t,t
RILD7TDCWT,RETW7CWVI6X,181687,2,worn,t,t
RIG1X7IZFL,RETSK0TSKGX,191743,2,like_new,f,t
RI9IUE9PRD,RETV9ZZ78F1,276638,1,worn,t,t
RIG1VS1OYF,RETC45AGNBP,290670,1,like_new,t,t
RIT2XC3DK0,RETUUNP5LDZ,137664,1,like_new,t,t
RIJRO051WC,RETOFQGUJB8,82271,1,like_new,t,t
RIXIQJ8H73,RETJYKBFUGY,141836,1,like_new,t,t
RIMG4L5Z80,RETE63XFV8W,145579,1,like_new,t,t
RI298G94XG,RETYJZCGIH4,228937,1,like_new,t,t
RIL3IXMYS2,RETTGR8QNWY,105197,1,like_new,t,t
RI7QYOD9OU,RETTGR8QNWY,105196,1,like_new,t,t
RIW1IJ2141,RET2GXWBTG1,30822,1,damaged,t,t
RI4Z2P5G99,RETZBQVS191,197297,1,like_new,f,t
RIE9HU0L5G,RETO64A5FU4,79009,1,like_new,t,f
RIP0XWZAUL,RETIKNQ69US,130291,1,like_new,t,t
RIM2WZR8TY,RETIKNQ69US,130290,1,like_new,t,t
RI2631XVHL,RET9Q1FGOD6,98228,1,like_new,t,t
RIXCNV583L,RET4EVQ95P1,74714,1,like_new,t,f
RI9AGBIYH1,RET4EVQ95P1,74715,1,like_new,t,t
RIHTGD0Q59,RETJMJHEP7J,93388,1,like_new,t,t
RIUX7Z8IE1,RETFAPH6MU0,271735,1,like_new,t,t
RIMKTSZCKO,RETEUH7JFBE,240986,1,like_new,t,f
RI32E6BNSN,RETUT6PZT9E,215854,1,like_new,t,t
RIA9A2VDSO,RETUT6PZT9E,215856,1,like_new,t,f
RIVHXMBYLB,RET7492OVZ7,254914,1,like_new,t,t
RIHFOGEUX9,RETISKN2ZPA,269229,1,like_new,t,f
RI94UTEIAX,RETISKN2ZPA,269230,1,like_new,t,t
RI2W77DOVE,RETD8AFTCPN,55209,1,like_new,t,t
RICQN13RW3,RET7DIMKA7Z,103764,1,like_new,t,t
RIHQ52NQ8C,RET6HBUTJF6,86540,1,like_new,t,f
RIRAVME815,RET6HBUTJF6,86539,1,like_new,t,t
RIXGINDU8H,RETGJ54HUO8,5657,1,like_new,t,t
RIQFLSN93I,RET5DSUF6LW,6867,1,damaged,t,t
RIHBJW8INA,RET0TDTD6NA,274248,1,like_new,t,t
RIP9523N2O,RET0TDTD6NA,274247,1,damaged,t,t
RIJBR4QR04,RET0CW5G2NJ,221374,1,damaged,t,f
RI5RPALHXE,RET0CW5G2NJ,221373,1,like_new,t,t
RI1Q4H3ARJ,RET36XA19JI,250651,1,like_new,t,t
RIBCUWZ7I8,RETS7L135E5,256131,1,like_new,t,t
RIMCC4IZ01,RETW02AK7JG,133680,1,like_new,t,t
RIZNKL7WFM,RET6DQ795CA,149367,1,like_new,t,t
RIHDN8QEB0,RET6DQ795CA,149369,1,like_new,t,t
RIXWORR7H2,RETBO86PLPA,206010,1,like_new,f,t
RIJO09J019,RETXV65DMF0,150856,1,like_new,t,t
RI8A5VBNAC,RETXV65DMF0,150855,1,like_new,t,t
RIEBNKRU5H,RETKE12AHY8,239680,1,like_new,t,t
RI6UZ3O2RE,RETKE12AHY8,239679,1,like_new,t,t
RIQ922SR8N,RET3XDX5S21,12045,1,like_new,f,f
RIDZYS36OK,RETHLPRJGUO,18652,1,like_new,t,t
RI51DUGLFR,RET3NTS7QTX,104285,1,like_new,t,t
RIV1OBRUMC,RETCHDAFRY2,285560,1,like_new,t,t
RIMF134SAT,RET8EVZ6F5V,106176,1,like_new,t,t
RIS6BDR4T9,RET0FAHPO12,227877,1,like_new,t,t
RIBOVY9R9O,RET2FLRNMEO,199058,1,like_new,t,t
RIYVU2KDCX,RET2FLRNMEO,199060,1,like_new,t,t
RICXDQJJLA,RET3BMN7TYW,178756,1,like_new,t,t
RINGRSJCY3,RET3BMN7TYW,178754,1,damaged,t,t
RISSE68JZC,RETQYQZ7DJF,217247,1,worn,f,t
RIJ7N9Z2M1,RETVWVJXI42,189247,1,damaged,t,f
RI91KUNON9,RETVWVJXI42,189244,1,like_new,t,t
RITD5F93RX,RETYSBV3MDC,46735,1,like_new,f,t
RIQXMJTZZ1,RETYSBV3MDC,46736,1,damaged,t,t
RIJWLUBVXI,RETC83X9FQO,108513,1,like_new,t,f
RIS1ZGNBGW,RET1TEHS6F3,5041,1,like_new,t,f
RI2JQ5ON91,RET1TEHS6F3,5040,1,damaged,t,f
RIC0CJDEVU,RETR74VWEJA,273637,1,like_new,t,t
RIBMMVZY5O,RETNE8G2BP9,51193,1,damaged,f,t
RIGUA7MG5D,RET517S3Q93,200308,1,like_new,t,t
RIB2WTQM85,RETG5FOQCRC,300303,1,like_new,t,t
RIUR3MNJDN,RET06F1PDG1,106917,1,damaged,t,f
RIOBT54WVM,RETWDV3FGRT,110584,1,damaged,t,t
RIZYPMTRZY,RETWDV3FGRT,110585,1,worn,t,t
RIM6OC4NCM,RET3R4KE5CF,189591,1,like_new,t,f
RIXLTBGQUA,RETKLYIYCNH,29932,1,damaged,t,t
RI65R03RKX,RET1VHYCRL1,245284,1,damaged,t,t
RITFV4MUHB,RET1VHYCRL1,245282,1,like_new,t,t
RIXXZRFNCX,RETFQQBS3YN,465,1,like_new,t,t
RIXVDQSH8C,RET7E9RHTBJ,17911,1,like_new,t,t
RI4RYKRTSI,RETE8IMF2O9,274226,1,like_new,t,t
RIBORTZ9EW,RETMKHIQXAQ,96332,1,worn,t,t
RI8NFCRSKK,RETT5U8J9C5,115090,1,like_new,t,t
RIE5LVUV27,RETT5U8J9C5,115089,1,like_new,t,t
RI4FLEHLK6,RET3Q8YJAS8,286153,1,like_new,t,t
RISQ9S739C,RET3P99EZ94,302644,1,worn,t,f
RIPUVIQRLJ,RET3P99EZ94,302643,1,like_new,t,t
RIGFAIVE9B,RETAV3MYOZ1,167806,1,like_new,t,t
RI13QWK43P,RETAV3MYOZ1,167807,1,damaged,f,t
RI4N3VTYKY,RETPLI0IT13,1143,1,like_new,t,t
RILQJ8F3PF,RETOS905DN6,154205,1,damaged,t,t
RI127NG5XI,RET3G4TCLOI,107282,1,like_new,t,t
RIOD0RENFL,RET3G4TCLOI,107281,1,like_new,t,t
RIIJNQJW07,RETUUB298IS,119774,1,like_new,t,f
RI4CNQZAMI,RETUUB298IS,119775,1,like_new,t,t
RIAJYGMVG2,RET8YBX1R0N,303136,1,like_new,t,t
RIFJYKCZR1,RET8YBX1R0N,303133,1,like_new,t,t
RI1VIX7Z51,RETY3ULU0N4,283319,1,damaged,t,f
RI19WAQT2Z,RETY3ULU0N4,283316,1,like_new,t,f
RILE856GXB,RET5098XMQ2,257148,1,like_new,f,t
RIGZLGISX1,RET5098XMQ2,257146,1,like_new,t,t
RITFSRSQKJ,RETEJNN5YPE,259785,1,like_new,f,f
RI1IF8KY44,RETNNEJA421,148777,1,like_new,t,t
RIOKSVY00J,RETNNEJA421,148779,1,like_new,t,f
RIAWBUF3VT,RETVOK1FWC4,104100,1,like_new,t,t
RIX41YHOXI,RETL7EDM89G,220754,1,like_new,t,f
RI1LNGL10U,RETL7EDM89G,220755,1,like_new,f,t
RIQ5Y1DUP3,RET2ZC7PZOE,206577,1,like_new,f,t
RI8MMWF00O,RET6O2YMWRB,127191,1,damaged,t,t
RI87CTFGQZ,RET6O2YMWRB,127190,1,like_new,t,t
RIJBKJ13KF,RETL0J48JO1,198273,1,damaged,t,t
RIYKIQLC4J,RETL0J48JO1,198271,1,like_new,t,t
RIPBSC8LVV,RET106UT4HE,32610,1,like_new,t,t
RI5CCPHGEW,RETX2JNMCAX,158279,1,like_new,t,t
RIFXUIYA3G,RET6VAB9OIZ,51155,1,damaged,t,t
RIYE998OI4,RETR5B6YA42,239030,1,worn,t,t
RIZ3TL3HFL,RETEJOOZW26,34382,1,like_new,t,t
RIFZEUA0QP,RETEJOOZW26,34383,1,like_new,t,f
RIQW1HM3KK,RET7PSE0HU9,80153,1,like_new,t,t
RI8J9OYELL,RETBYYIV93J,200298,1,like_new,t,t
RIM6USEBA7,RETBYYIV93J,200301,1,like_new,t,t
RIGOBFLXQI,RETI9OY5DUM,264561,1,like_new,t,t
RIWM9E1VPQ,RETI9OY5DUM,264563,1,worn,t,t
RIIZJ7BSG9,RET8ZJOXV53,111847,1,like_new,t,t
RIIX9OICUL,RETJTNHV50R,59820,1,damaged,t,t
RIVXP7W85I,RETJTNHV50R,59821,1,worn,t,t
RI0NEYPY4J,RETUUFKWTWG,263981,1,damaged,t,t
RIPKS462P0,RETU8NYVI1X,52929,1,like_new,f,t
RIZ04BD5RI,RETZDF3FQ7O,172512,1,like_new,t,t
RIBUT6233W,RETYUXDRY7Y,247068,1,like_new,t,f
RIJ3O9ZYR9,RETBRB8M5NT,175374,1,damaged,t,t
RIA1X9W488,RETNS0YLRG6,40878,1,damaged,t,t
RIB833UN9D,RETM122L3S1,148573,1,worn,f,t
RIKDN8EZ47,RETM5PTYQV5,294241,1,like_new,t,t
RIQFSE7BMZ,RETM5PTYQV5,294240,1,like_new,f,t
RI35FT3E49,RETWZEGC7B5,93841,1,like_new,t,t
RIULP1H7H4,RETL9G71AUH,34397,1,like_new,t,t
RI928WC85E,RETNGUBLS8L,260484,1,like_new,t,f
RITC35OMOS,RETQS7MXDB7,21565,1,like_new,f,t
RIXRXG16DJ,RETVG1TGZKP,235976,1,damaged,t,t
RI4KT7652E,RET3AS167GC,165843,1,worn,t,t
RIERJU8CNJ,RET3AS167GC,165841,1,like_new,t,t
RIOQDFE562,RET7QEUZ431,266630,1,like_new,t,t
RIC373Q4KF,RETO6ZFW3YQ,188481,1,like_new,t,t
RIX513LJ5Q,RET5VGFW0H3,6151,1,like_new,t,f
RIRGD5C1I5,RETF0NDNPZ1,144569,1,damaged,t,t
