return_id,order_id,customer_id,return_date,return_reason,return_method,refund_amount,refund_method,return_status,restocking_fee,condition_received,processed_by,created_at
RET4FVB1LAY,36052,497,2025-08-22 08:22:34,defective,pickup,49.50,original_payment,processed,14.03,fair,Nicholas Bowman,2025-08-22 08:22:34
RET0QJ81TX9,116407,4099,2025-01-01 23:15:33,defective,store,47.83,original_payment,pending,11.43,good,Sean Medina,2025-01-01 23:15:33
RETPMLR1EKX,25224,12360,2025-09-04 16:28:26,defective,mail,53.35,original_payment,pending,1.90,good,Michael Pierce,2025-09-04 16:28:26
RETZUBKOZAR,55147,9001,2025-07-09 21:03:29,fit,mail,85.56,store_credit,processed,0.98,like_new,Sara Clark,2025-07-09 21:03:29
RETL94OL3IT,45214,10564,2024-06-06 22:06:31,fit,pickup,43.79,original_payment,approved,4.50,fair,Brandi Potts,2024-06-06 22:06:31
RETHOJV6Q3U,36891,42901,2025-06-29 04:42:43,fit,store,22.06,store_credit,approved,14.21,good,Colton Archer,2025-06-29 04:42:43
RETVEUUWKWD,35769,14631,2025-08-01 05:39:23,fit,pickup,44.32,original_payment,approved,6.52,good,Shannon Salazar,2025-08-01 05:39:23
RET0AHC6963,51000,22884,2025-02-09 05:22:22,defective,store,82.59,original_payment,completed,14.34,like_new,Katherine Archer,2025-02-09 05:22:22
RETRQBHXPR4,119474,18891,2025-01-28 05:02:50,fit,store,24.52,original_payment,approved,4.83,new,Michael Ibarra,2025-01-28 05:02:50
RETQNQ2KDVJ,111075,5943,2025-09-23 13:05:38,fit,store,43.91,original_payment,approved,8.99,fair,Megan Daniel,2025-09-23 13:05:38
RETY1R4P58H,120787,1303,2025-09-07 16:51:01,fit,mail,61.74,original_payment,completed,9.77,new,Dennis Hansen,2025-09-07 16:51:01
RETA6P893XF,33614,35869,2025-06-08 06:00:54,defective,store,42.20,store_credit,approved,0.84,like_new,Karen Martinez,2025-06-08 06:00:54
RETUU8BH8U0,115701,35984,2025-03-16 15:59:27,fit,store,42.38,original_payment,completed,5.53,good,Angela Smith,2025-03-16 15:59:27
RETAS1CXIIM,14443,22387,2025-08-10 18:14:41,fit,store,52.37,store_credit,approved,6.54,poor,Michael Mann,2025-08-10 18:14:41
RETWHD7PY22,41185,28432,2025-06-07 01:52:20,defective,pickup,50.80,original_payment,approved,14.72,new,Crystal Cooper,2025-06-07 01:52:20
RETLLICYSCW,89337,40990,2023-11-15 07:46:50,defective,mail,37.34,original_payment,completed,7.69,fair,Maria Erickson,2023-11-15 07:46:50
RET33Z1SDQM,750,16494,2025-07-01 04:26:14,other,store,23.62,original_payment,approved,5.90,new,Jessica Hamilton,2025-07-01 04:26:14
RETWOLS6DBU,80478,43259,2025-08-22 05:45:47,fit,mail,43.67,original_payment,processed,2.27,fair,James Nichols,2025-08-22 05:45:47
RET01225AEJ,24302,11095,2025-05-23 11:58:39,other,store,66.01,original_payment,completed,11.72,good,Alex Rojas,2025-05-23 11:58:39
RETE5WQPDPY,98236,32513,2025-03-07 14:57:59,fit,mail,35.87,store_credit,approved,4.18,poor,Ashley Reeves,2025-03-07 14:57:59
RETDWR0IZ9I,70084,12164,2025-06-25 18:00:13,fit,pickup,20.83,original_payment,completed,3.99,like_new,Michael Turner,2025-06-25 18:00:13
RETLQ67LK73,84239,10336,2025-08-21 09:35:18,defective,store,23.51,original_payment,pending,8.37,like_new,Jennifer Russell,2025-08-21 09:35:18
RETEPM1GS0Q,102800,6783,2025-07-30 19:27:17,changed_mind,pickup,39.65,original_payment,completed,9.95,fair,Dawn Brown,2025-07-30 19:27:17
RETJOOJNPIU,25575,1309,2024-12-10 20:52:27,fit,mail,50.71,original_payment,approved,8.43,fair,Maria Crawford MD,2024-12-10 20:52:27
RETDCQTBX47,81897,32,2025-05-17 20:49:17,defective,store,53.27,store_credit,completed,14.61,new,Robert Jackson,2025-05-17 20:49:17
RET0BM7WZWS,107861,12415,2024-04-30 05:24:48,fit,store,32.28,original_payment,pending,11.73,good,Tiffany Cox,2024-04-30 05:24:48
RET7V30ZU68,56229,26667,2024-08-04 13:16:48,fit,store,38.88,original_payment,completed,6.18,good,Erin Nichols,2024-08-04 13:16:48
RETFFZ4G6WK,105239,27232,2025-01-25 22:25:10,changed_mind,mail,32.83,store_credit,processed,1.02,like_new,Zachary Woods,2025-01-25 22:25:10
RETJOCC4DEF,25633,13549,2025-06-06 03:20:09,fit,store,49.46,original_payment,pending,3.74,like_new,Jessica Velez,2025-06-06 03:20:09
RETMSPSRYK9,93732,24372,2025-07-27 11:50:58,defective,mail,18.56,original_payment,approved,10.40,poor,Laura Johnson,2025-07-27 11:50:58
RETN5IONG41,17405,13092,2025-04-10 18:59:01,defective,mail,28.14,original_payment,completed,12.39,new,Samantha Berry,2025-04-10 18:59:01
RETLR72MP43,90483,43115,2024-05-26 07:17:14,changed_mind,store,55.45,store_credit,approved,1.21,like_new,Robert Adkins,2024-05-26 07:17:14
RET6LHWTW2X,65092,23801,2024-05-29 11:21:04,defective,pickup,55.96,original_payment,approved,9.62,fair,Todd Harris,2024-05-29 11:21:04
RET87C8MH65,24014,4358,2025-05-08 06:22:48,changed_mind,store,43.78,store_credit,completed,2.86,new,Gregory Sanchez Jr.,2025-05-08 06:22:48
RET05F3FQ83,122105,7382,2025-04-13 21:39:06,other,pickup,43.39,original_payment,pending,1.35,good,Robin Miller,2025-04-13 21:39:06
RETG7N5ZKZ3,16173,24668,2025-03-16 18:10:03,fit,store,43.48,store_credit,approved,6.86,like_new,Maria Reynolds,2025-03-16 18:10:03
RET63VPR502,61271,45813,2025-07-04 16:05:26,fit,mail,46.42,original_payment,pending,4.55,like_new,Vicki Hubbard,2025-07-04 16:05:26
RETLNYORLBB,54504,34707,2025-01-19 10:49:28,changed_mind,mail,28.80,original_payment,pending,3.85,new,Alicia French,2025-01-19 10:49:28
RETDTGG01NU,100408,46976,2025-01-28 02:12:53,defective,store,61.51,original_payment,processed,4.93,good,John Craig,2025-01-28 02:12:53
RETQUWJ2NCO,2218,2212,2024-10-07 10:21:14,fit,store,67.44,store_credit,pending,3.67,like_new,Joseph Walsh,2024-10-07 10:21:14
RETQ7KDU7X4,122410,39969,2025-09-11 18:58:38,fit,pickup,33.10,store_credit,processed,1.16,poor,Jerry Baker,2025-09-11 18:58:38
RETBFYWV8RR,80009,27950,2025-05-01 01:52:48,fit,store,41.70,original_payment,processed,3.37,good,Mason Torres,2025-05-01 01:52:48
RETP8VS3426,7091,32114,2025-01-08 01:24:13,fit,pickup,47.97,store_credit,processed,10.69,fair,Elizabeth Moran,2025-01-08 01:24:13
RET97T9AKQ8,96191,3361,2025-07-20 21:37:45,fit,mail,57.59,store_credit,completed,9.84,poor,Christian Cline,2025-07-20 21:37:45
RETMU6TTMUO,4124,8132,2025-04-03 22:27:53,fit,store,33.67,original_payment,pending,2.31,fair,Alexa Sims,2025-04-03 22:27:53
RET10EA510C,106832,16418,2025-09-23 18:13:33,fit,store,46.78,store_credit,processed,5.02,poor,Matthew Roberts,2025-09-23 18:13:33
RETPY3GQY0S,19834,49989,2025-04-13 07:57:36,changed_mind,store,24.53,store_credit,pending,11.05,poor,Eric Davis,2025-04-13 07:57:36
RETMQBGZK7S,39830,3522,2025-03-09 07:22:27,fit,pickup,38.62,original_payment,approved,3.87,like_new,Rebekah Leonard,2025-03-09 07:22:27
RETUH332WH7,89471,41579,2024-09-10 14:48:57,changed_mind,pickup,18.11,store_credit,pending,4.90,like_new,John Dawson,2024-09-10 14:48:57
RETOLY72I1T,69278,4716,2024-07-27 12:58:55,other,pickup,48.82,original_payment,completed,14.50,new,Colleen Kaufman,2024-07-27 12:58:55
RETJG2IRZ5Y,53692,15712,2025-09-18 18:00:37,other,mail,31.76,original_payment,completed,9.44,good,Keith Davis,2025-09-18 18:00:37
RET1CVHMGMO,36739,20217,2025-07-14 09:57:09,fit,mail,34.99,original_payment,processed,12.56,new,Timothy Anderson,2025-07-14 09:57:09
RETQN6AYGH1,984,9556,2025-08-15 09:47:01,changed_mind,mail,45.29,original_payment,approved,2.74,good,Michael Trevino,2025-08-15 09:47:01
RETHK6WU1MY,122654,6625,2024-10-28 13:46:23,other,pickup,79.19,original_payment,approved,0.14,like_new,Janet Stafford,2024-10-28 13:46:23
RETUWLOR3DT,107146,34348,2024-05-12 06:00:13,changed_mind,mail,48.90,store_credit,processed,14.23,fair,Michael George,2024-05-12 06:00:13
RETDWVKRMJA,24807,6375,2025-07-19 21:03:01,fit,mail,47.55,original_payment,completed,8.35,good,Joe Arellano,2025-07-19 21:03:01
RET4VKZK2LQ,102423,18825,2024-05-13 12:51:52,fit,pickup,43.86,store_credit,pending,3.63,good,Crystal Mendez,2024-05-13 12:51:52
RETG44SYSTE,8257,4154,2025-08-27 17:57:28,fit,pickup,41.15,store_credit,approved,9.85,new,Patrick Jackson,2025-08-27 17:57:28
RETGUX7B5Y9,6810,33276,2024-08-23 07:07:06,fit,pickup,29.29,store_credit,processed,11.92,good,Alexis Potter,2024-08-23 07:07:06
RETZQQCC8EA,55537,4878,2025-05-04 07:36:30,changed_mind,mail,32.75,original_payment,processed,4.17,like_new,Jamie Martin,2025-05-04 07:36:30
RET6HIEL6N8,18727,46397,2025-06-04 06:16:14,fit,mail,59.64,store_credit,processed,8.01,like_new,Thomas Weiss,2025-06-04 06:16:14
RETBGDPVUNF,39938,7905,2025-09-14 15:07:14,defective,pickup,30.85,original_payment,approved,9.09,like_new,Marvin Melendez,2025-09-14 15:07:14
RETTO5W4O5E,19171,16068,2025-06-04 11:35:16,defective,store,31.83,store_credit,completed,8.13,poor,Rebecca Graham,2025-06-04 11:35:16
RET460IPYCM,51491,37967,2025-05-23 09:42:06,changed_mind,pickup,53.59,original_payment,approved,7.93,like_new,Kimberly Lopez,2025-05-23 09:42:06
RET18371RNV,11477,40174,2025-07-31 08:17:33,changed_mind,store,37.70,original_payment,approved,2.41,like_new,Tammy Beltran,2025-07-31 08:17:33
RETANUFYWSQ,98589,39851,2025-09-21 17:21:38,other,pickup,39.27,original_payment,approved,0.23,poor,Richard Jimenez,2025-09-21 17:21:38
RETW2EEWT4R,76746,126,2025-07-18 08:41:27,other,mail,67.29,original_payment,completed,1.46,good,Tammy Riley,2025-07-18 08:41:27
RETK2AB3CI2,72930,13706,2025-04-05 18:04:26,other,pickup,30.33,original_payment,completed,6.59,good,Joseph Randall,2025-04-05 18:04:26
RETXLK1PE2N,48284,17052,2025-04-29 18:16:39,changed_mind,pickup,34.92,original_payment,pending,4.63,like_new,Morgan Simon,2025-04-29 18:16:39
RETSCSTQQSB,87489,47556,2024-12-04 13:03:09,changed_mind,store,32.64,original_payment,pending,0.32,poor,John Dixon,2024-12-04 13:03:09
RETIVDPEUHW,84088,19562,2024-05-18 21:17:04,changed_mind,mail,65.03,original_payment,completed,11.42,good,Dennis Conley,2024-05-18 21:17:04
RETI1XENZEB,5837,31542,2024-05-25 01:11:57,defective,store,20.85,store_credit,pending,0.61,fair,Sheila Price,2024-05-25 01:11:57
RETZ7Z4MVNI,1092,20539,2025-08-28 10:57:46,fit,store,50.22,store_credit,completed,9.73,good,Jason Chang,2025-08-28 10:57:46
RET5AN86FL0,62184,34908,2024-11-20 22:44:34,fit,pickup,21.25,original_payment,approved,13.00,poor,Michelle Thompson,2024-11-20 22:44:34
RETUUEZBOGN,75630,35867,2025-04-11 00:11:19,other,mail,26.75,original_payment,pending,8.23,new,Eric Farley,2025-04-11 00:11:19
RETBBE33S6D,24102,7619,2025-02-27 15:02:26,fit,store,67.26,store_credit,processed,8.10,like_new,Nicole Fox,2025-02-27 15:02:26
RETW7TADQIB,48142,13394,2024-06-15 16:55:44,changed_mind,store,61.35,original_payment,approved,2.46,poor,Michael Long,2024-06-15 16:55:44
RETZ4YCTBSF,94268,5151,2025-09-09 22:19:22,changed_mind,pickup,50.50,original_payment,completed,8.91,fair,Martha Page,2025-09-09 22:19:22
RETTVM0HHIE,38623,17495,2025-06-02 05:06:47,fit,store,45.15,store_credit,processed,13.54,poor,Jonathan Oconnor,2025-06-02 05:06:47
RETDKOZYN2P,70050,250,2025-08-06 19:14:11,other,store,46.32,store_credit,completed,7.07,new,Lacey Dougherty,2025-08-06 19:14:11
RETLOHE454F,45979,6727,2025-09-02 00:22:52,changed_mind,mail,36.27,original_payment,completed,3.03,good,Danielle Jones,2025-09-02 00:22:52
RETHOXG5JTV,42997,27252,2025-04-15 16:11:20,fit,store,49.63,store_credit,completed,10.08,fair,William Johnston,2025-04-15 16:11:20
RETET4TUOX3,26427,27281,2025-06-29 01:17:32,fit,store,59.77,store_credit,completed,5.21,good,Carolyn Thompson,2025-06-29 01:17:32
RET06U2WLXM,90552,11532,2025-03-28 09:58:24,other,pickup,47.57,original_payment,approved,8.48,fair,Melissa Estes,2025-03-28 09:58:24
RETL237K116,105533,36159,2025-09-01 16:53:20,changed_mind,pickup,23.79,original_payment,pending,12.19,good,Cody Pratt,2025-09-01 16:53:20
RETU1ZEW9JA,121755,7724,2025-09-12 19:50:23,fit,store,24.15,original_payment,pending,1.80,fair,Kevin Harris,2025-09-12 19:50:23
RETWM1CRXFU,112820,21108,2025-02-15 02:55:21,changed_mind,store,83.13,original_payment,completed,13.56,good,Matthew Day,2025-02-15 02:55:21
RETIIEYHE5Q,117638,26365,2024-06-01 19:02:17,fit,store,26.09,original_payment,pending,0.13,new,Sierra Crane,2024-06-01 19:02:17
RET3BT7W1PO,112769,46946,2025-08-16 14:53:29,fit,pickup,33.64,original_payment,pending,3.99,poor,Jennifer Mason,2025-08-16 14:53:29
RETVAG2TGK3,2597,23901,2025-06-03 15:19:54,defective,pickup,43.33,original_payment,pending,1.04,like_new,Heather Obrien,2025-06-03 15:19:54
RET74ZYRV9L,3933,22343,2025-08-26 10:38:07,other,mail,41.01,original_payment,processed,14.61,like_new,Michael Rodgers,2025-08-26 10:38:07
RET8TKAWF8U,79689,38130,2025-07-12 22:16:39,fit,mail,58.29,store_credit,processed,14.28,good,Jacob Wheeler,2025-07-12 22:16:39
RET0YGRXHDB,54976,35573,2025-02-04 04:20:16,defective,mail,54.61,store_credit,completed,3.45,good,Aaron Adams,2025-02-04 04:20:16
RETZ3LR18M0,80428,13875,2025-01-22 04:40:22,changed_mind,pickup,58.55,original_payment,pending,9.70,poor,Pamela Wood,2025-01-22 04:40:22
RETQXKH95L6,38251,33875,2024-09-26 16:25:42,changed_mind,pickup,17.37,store_credit,pending,0.80,new,Neil White,2024-09-26 16:25:42
RETI73IIR4K,76940,8901,2025-02-13 19:59:19,defective,pickup,55.03,store_credit,completed,14.35,good,Brittany Carter,2025-02-13 19:59:19
RETXR946LNO,30197,8167,2025-04-16 18:53:18,fit,pickup,27.26,original_payment,approved,3.88,new,Jillian Jacobs,2025-04-16 18:53:18
RETB2RWTE2R,63449,940,2025-04-14 22:41:43,changed_mind,store,44.06,original_payment,completed,11.73,fair,Richard Johnson,2025-04-14 22:41:43
RETMHTCQ977,30752,31801,2025-01-04 07:55:43,changed_mind,mail,24.70,original_payment,approved,1.17,like_new,Morgan Miles,2025-01-04 07:55:43
RETVTY72WC4,117111,19872,2025-09-24 13:44:42,fit,mail,25.56,original_payment,completed,0.84,like_new,Travis Chambers,2025-09-24 13:44:42
RETUT0A9QFY,47727,38805,2025-09-02 17:09:29,defective,mail,38.03,original_payment,approved,10.99,new,Ryan Stewart,2025-09-02 17:09:29
RETWBL60TH8,71617,37380,2025-01-10 11:38:07,defective,mail,53.75,original_payment,completed,7.80,like_new,Mrs. Angela Pruitt,2025-01-10 11:38:07
RET02FY0UHV,67417,39184,2025-07-08 00:08:24,fit,pickup,41.03,original_payment,processed,1.05,new,Jordan Wilson,2025-07-08 00:08:24
RET1GYXR0MC,110121,34158,2025-06-06 14:51:39,fit,store,41.28,original_payment,approved,3.32,new,Julie Chapman,2025-06-06 14:51:39
RETZSTBGCPL,74917,452,2025-08-01 12:11:52,fit,store,25.44,original_payment,pending,13.73,new,Crystal Randolph,2025-08-01 12:11:52
RETP55YJLLQ,4417,25150,2025-06-16 13:21:15,fit,store,41.40,original_payment,approved,2.42,like_new,Paul Romero,2025-06-16 13:21:15
RETHEESYD1L,109883,25074,2025-08-17 16:11:58,fit,mail,40.31,store_credit,processed,8.55,good,Karen Sanders,2025-08-17 16:11:58
RETPEL6AU32,113127,30988,2025-08-30 10:05:36,changed_mind,pickup,47.17,store_credit,completed,3.52,poor,Adam Cox,2025-08-30 10:05:36
RETASSJI72E,17613,26988,2025-08-27 10:53:38,fit,store,48.97,original_payment,processed,4.06,fair,Samantha Johnson,2025-08-27 10:53:38
RET8B117T4Y,58944,25866,2025-01-29 09:39:38,changed_mind,mail,67.48,original_payment,approved,0.62,like_new,Alexandra Stokes,2025-01-29 09:39:38
RETFBZKFY1W,19299,40066,2025-09-25 12:55:06,defective,mail,45.85,original_payment,completed,10.42,poor,Jason David,2025-09-25 12:55:06
RETHS5JJ2QJ,65428,42863,2025-07-16 08:47:34,fit,mail,47.76,store_credit,completed,2.14,fair,Lisa Stone,2025-07-16 08:47:34
RETJ7DZA70L,90538,11686,2025-07-08 21:06:41,defective,store,56.73,store_credit,processed,11.10,new,Jenny Mccall,2025-07-08 21:06:41
RETJ66VD0C2,49866,48412,2024-11-19 18:41:52,other,pickup,16.14,original_payment,completed,6.65,poor,Deanna Gates,2024-11-19 18:41:52
RET2E3XGBBL,94886,1509,2025-07-11 21:32:11,defective,mail,24.78,store_credit,pending,12.52,fair,Melissa Rodriguez,2025-07-11 21:32:11
RETYM8AP4KM,24382,28143,2024-05-18 20:21:08,other,store,23.96,store_credit,completed,0.19,new,Michele Norris,2024-05-18 20:21:08
RETH3NDK1DL,77463,10436,2024-08-22 04:53:41,defective,store,46.34,original_payment,pending,14.23,poor,Brandon Rush,2024-08-22 04:53:41
RETNTLLUX56,90385,36711,2025-08-07 20:57:21,fit,pickup,21.75,original_payment,processed,13.94,fair,Stacie English,2025-08-07 20:57:21
RETISR50VPW,17191,23215,2025-08-23 07:49:08,changed_mind,pickup,51.68,store_credit,completed,7.14,fair,Diana Ford,2025-08-23 07:49:08
RET6RCXF432,122940,10535,2024-10-13 23:04:46,fit,mail,30.39,original_payment,processed,13.61,poor,Kaitlin Holloway,2024-10-13 23:04:46
RETBS7PTTJV,44726,42705,2025-01-04 03:17:42,defective,store,55.06,original_payment,pending,11.24,new,Marissa Cummings,2025-01-04 03:17:42
RETX9HH7KOQ,16691,48823,2025-06-24 18:49:28,fit,store,42.09,store_credit,pending,1.35,new,Diane Long,2025-06-24 18:49:28
RETUNHRJP5D,74895,43037,2025-06-01 18:03:23,fit,pickup,27.75,original_payment,processed,7.85,new,Jeff Burke,2025-06-01 18:03:23
RET9VQILMF9,65277,36364,2025-08-17 12:47:58,defective,mail,30.82,original_payment,approved,1.46,new,Amber Petty,2025-08-17 12:47:58
RET4J7NSYYA,77572,27267,2024-10-15 21:50:23,other,mail,54.93,original_payment,pending,7.81,good,Evan Graham,2024-10-15 21:50:23
RET449M6V92,80173,28654,2025-09-09 11:41:01,changed_mind,pickup,55.46,store_credit,processed,6.05,good,Austin Yoder,2025-09-09 11:41:01
RET6YB03LS8,107054,15570,2025-03-02 12:10:23,fit,store,67.56,original_payment,approved,14.71,good,Michelle French,2025-03-02 12:10:23
RETR4G0EBUO,110107,36156,2025-05-18 05:21:46,defective,mail,67.42,store_credit,approved,1.56,new,Ana Parker,2025-05-18 05:21:46
RETH840344Y,24874,21425,2024-02-06 11:48:53,fit,mail,45.80,original_payment,pending,14.30,good,Gloria Graham,2024-02-06 11:48:53
RETDJSQQHYW,64960,45942,2025-08-27 00:50:39,changed_mind,store,38.07,original_payment,completed,5.58,fair,Jared Brown,2025-08-27 00:50:39
RETKC142LHH,56675,23875,2025-04-02 02:28:34,changed_mind,store,30.07,original_payment,pending,7.80,fair,Jacob Knight,2025-04-02 02:28:34
RETMPG78FHM,38863,20450,2025-08-14 21:13:04,other,store,50.85,original_payment,pending,7.33,like_new,Amanda Stephenson,2025-08-14 21:13:04
RET7NATSCJ2,82010,20614,2024-08-18 12:49:51,fit,mail,57.99,original_payment,pending,9.39,poor,Mackenzie Riley,2024-08-18 12:49:51
RETCJLTXTQA,7267,12848,2025-06-21 04:44:39,defective,pickup,36.56,original_payment,approved,5.63,poor,Danielle Palmer,2025-06-21 04:44:39
RET1D2ROCC0,499,4475,2024-09-14 11:53:04,changed_mind,mail,33.54,store_credit,completed,11.08,fair,Shane Wheeler,2024-09-14 11:53:04
RETBS9OPN2J,48701,17240,2025-03-28 02:53:26,fit,pickup,60.10,original_payment,processed,7.96,like_new,Christopher Wheeler,2025-03-28 02:53:26
RET1CZP1HGJ,5063,23515,2025-05-25 12:53:25,other,mail,34.92,original_payment,pending,5.98,good,Matthew Torres,2025-05-25 12:53:25
RETHI8ZXX3P,58048,36865,2025-09-12 10:14:47,changed_mind,store,49.45,original_payment,approved,0.74,like_new,David Allen,2025-09-12 10:14:47
RETI5A44RNP,123050,22534,2025-07-31 04:32:12,fit,store,30.21,original_payment,pending,12.52,fair,William Wilkinson,2025-07-31 04:32:12
RETFSLWQA1V,45558,30274,2025-01-09 08:57:33,defective,store,40.60,store_credit,processed,11.98,good,Andrea Griffin,2025-01-09 08:57:33
RETM0PZSNWF,56565,31857,2025-07-25 20:26:46,fit,store,31.41,store_credit,completed,4.92,like_new,Bryan Brown,2025-07-25 20:26:46
RETQA89FG0S,47650,5965,2024-11-18 15:41:58,changed_mind,mail,50.63,original_payment,pending,4.42,fair,Lawrence Boyer,2024-11-18 15:41:58
RETV1NY7KDQ,99973,30174,2024-10-15 16:12:51,changed_mind,store,58.47,store_credit,completed,6.10,poor,Jessica Wright,2024-10-15 16:12:51
RETX8J9EP0N,44494,44061,2024-09-04 22:20:54,changed_mind,store,56.68,original_payment,pending,12.93,poor,Gail Gibson,2024-09-04 22:20:54
RETUSRIGOEN,3690,29674,2024-08-12 10:29:28,defective,mail,46.34,store_credit,pending,3.23,good,Deborah Elliott,2024-08-12 10:29:28
RETUDP4TWKK,47639,4771,2024-08-03 17:45:15,other,mail,45.41,store_credit,processed,12.28,new,Emily Bryant,2024-08-03 17:45:15
RET46C8BDE0,105474,24912,2025-05-12 09:08:55,defective,pickup,34.99,original_payment,approved,9.54,poor,Regina Williams,2025-05-12 09:08:55
RET2E1FHJKA,79849,107,2025-04-07 07:14:51,defective,store,51.89,store_credit,processed,12.62,fair,Daniel Harrison,2025-04-07 07:14:51
RET7FS7HSLG,91204,5792,2024-07-18 14:58:54,fit,pickup,30.82,store_credit,processed,12.76,poor,Gregory Peterson,2024-07-18 14:58:54
RET12XAN6UT,3780,18146,2025-07-27 01:53:39,changed_mind,pickup,42.75,store_credit,processed,9.65,good,Travis Johnson,2025-07-27 01:53:39
RETZJ969LN6,25496,45837,2024-12-09 00:39:22,other,pickup,46.77,store_credit,completed,8.35,good,Kathy Hayes,2024-12-09 00:39:22
RETY0QY4NRT,115489,25617,2025-02-28 15:42:59,other,store,38.23,store_credit,processed,1.04,like_new,Mary Wallace,2025-02-28 15:42:59
RETJIJHQNEQ,34694,8080,2024-09-22 06:31:39,other,store,32.66,original_payment,processed,12.00,poor,Kyle Mccann,2024-09-22 06:31:39
RETBSEGMRCQ,113120,34354,2025-09-14 09:52:02,fit,store,76.90,original_payment,pending,10.91,like_new,Stephen Brown,2025-09-14 09:52:02
RETUJCVSN41,10895,38189,2025-05-17 19:01:39,fit,mail,54.78,original_payment,approved,14.34,fair,Tanya Hall DDS,2025-05-17 19:01:39
RET1TXWH6H4,18230,40771,2025-05-20 18:26:50,defective,pickup,33.32,store_credit,approved,7.35,poor,Ashley Duncan,2025-05-20 18:26:50
RET3ZRWDK2G,110093,11424,2024-05-16 16:46:16,changed_mind,mail,46.68,original_payment,pending,9.02,fair,Jamie Ramos,2024-05-16 16:46:16
