order_item_id,order_id,variant_id,quantity,unit_price,discount_amount,total_price,return_quantity,personalization_data
12138,6008,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12139,6009,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12140,6010,7,1,67.09,7.57,59.52,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12141,6010,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12142,6011,9,1,31.53,4.70,26.83,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12143,6011,4,1,141.22,15.56,125.66,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12144,6011,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12145,6011,1,2,95.01,8.52,172.99,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12146,6012,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12147,6013,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12148,6013,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12149,6014,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12150,6015,1,1,95.01,14.25,80.76,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12151,6015,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12152,6016,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12153,6016,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12154,6017,10,1,286.41,17.16,269.25,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12155,6018,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12156,6019,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12157,6020,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12158,6020,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12159,6021,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12160,6021,1,2,95.01,17.01,156.00,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12161,6022,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12162,6022,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12163,6023,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12164,6024,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12165,6024,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12166,6025,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12167,6025,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12168,6026,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12169,6026,13,3,626.18,93.93,1596.76,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12170,6026,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12171,6026,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12172,6027,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12173,6027,13,2,626.18,124.44,1003.49,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12174,6027,1,1,95.01,17.00,78.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12175,6028,3,1,97.42,14.61,82.81,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12176,6029,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12177,6029,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12178,6030,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12179,6031,11,1,160.51,23.01,137.50,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12180,6031,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12181,6031,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12182,6031,7,1,67.09,13.40,53.69,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12183,6032,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12184,6032,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12185,6032,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12186,6033,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12187,6034,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12188,6035,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12189,6036,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12190,6036,11,2,160.51,24.08,272.87,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12191,6036,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12192,6036,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12193,6037,14,1,72.63,7.62,65.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12194,6038,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12195,6038,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12196,6039,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12197,6040,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12198,6040,14,2,72.63,3.78,137.70,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12199,6040,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12200,6041,7,1,67.09,12.38,54.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12201,6042,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12202,6043,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12203,6044,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12204,6044,13,1,626.18,70.68,555.50,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12205,6045,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12206,6046,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12207,6046,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12208,6046,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12209,6047,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12210,6047,8,1,50.71,6.50,44.21,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12211,6048,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12212,6049,5,3,44.94,0.00,134.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12213,6049,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12214,6050,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12215,6050,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12216,6051,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12217,6052,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12218,6053,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12219,6053,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12220,6054,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12221,6054,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12222,6055,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12223,6056,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12224,6057,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12225,6058,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12226,6059,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12227,6059,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12228,6060,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12229,6061,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12230,6062,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12231,6062,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12232,6063,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12233,6063,11,2,160.51,8.04,304.95,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12234,6064,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12235,6065,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12236,6065,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12237,6065,3,1,97.42,18.10,79.32,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12238,6065,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12239,6065,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12240,6066,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12241,6066,15,3,341.13,0.00,1023.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12242,6067,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12243,6067,7,1,67.09,10.06,57.03,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12244,6067,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12245,6068,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12246,6069,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12247,6069,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12248,6070,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12249,6071,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12250,6072,8,2,50.71,3.47,94.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12251,6072,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12252,6072,15,1,341.13,66.67,274.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12253,6072,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12254,6072,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12255,6073,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12256,6073,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12257,6073,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12258,6074,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12259,6074,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12260,6074,3,2,97.42,12.57,169.69,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12261,6075,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12262,6076,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12263,6077,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12264,6077,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12265,6078,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12266,6079,3,2,97.42,17.99,158.86,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12267,6080,8,2,50.71,8.60,84.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12268,6080,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12269,6080,5,1,44.94,4.79,40.15,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12270,6080,13,1,626.18,35.84,590.34,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12271,6081,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12272,6082,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12273,6082,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12274,6083,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12275,6083,2,2,210.24,22.10,376.28,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12276,6083,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12277,6084,10,3,286.41,0.00,859.23,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12278,6084,6,1,63.77,9.57,54.20,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12279,6084,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12280,6085,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12281,6085,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12282,6085,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12283,6085,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12284,6086,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12285,6087,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12286,6088,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12287,6088,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12288,6089,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12289,6090,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12290,6090,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12291,6090,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12292,6090,8,2,50.71,7.28,86.87,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12293,6090,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12294,6091,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12295,6092,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12296,6092,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12297,6093,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12298,6093,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12299,6093,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12300,6093,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12301,6094,6,1,63.77,9.57,54.20,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12302,6094,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12303,6095,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12304,6096,7,2,67.09,8.27,117.65,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12305,6096,14,2,72.63,10.89,123.47,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12306,6097,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12307,6097,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12308,6097,10,2,286.41,40.49,491.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12309,6098,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12310,6099,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12311,6099,10,1,286.41,18.02,268.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12312,6100,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12313,6100,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12314,6100,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12315,6101,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12316,6102,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12317,6102,8,1,50.71,2.57,48.14,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12318,6103,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12319,6104,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12320,6104,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12321,6104,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12322,6105,9,3,31.53,0.00,94.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12323,6106,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12324,6106,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12325,6107,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12326,6108,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12327,6109,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12328,6109,11,1,160.51,29.98,130.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12329,6109,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12330,6110,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12331,6110,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12332,6111,11,1,160.51,21.29,139.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12333,6111,8,1,50.71,4.01,46.70,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12334,6111,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12335,6111,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12336,6112,13,3,626.18,0.00,1878.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12337,6113,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12338,6113,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12339,6114,12,3,150.73,0.00,452.19,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12340,6115,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12341,6116,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12342,6117,11,2,160.51,31.22,258.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12343,6117,12,2,150.73,20.50,260.45,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12344,6117,9,2,31.53,4.73,53.60,0,"{""fit_notes"": ""standard"", ""customization"": null}"
12345,6117,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
